station_code,line_code,index,numbering,impl
1170222,11702,22,NULL,1
1170223,11702,23,NULL,1
1170224,11702,24,NULL,1
1170225,11702,25,NULL,1
1170226,11702,26,NULL,1
1170227,11702,27,NULL,1
1170228,11702,28,NULL,1
1170229,11702,29,NULL,1
1170230,11702,30,NULL,1
1170231,11702,31,NULL,1
1170232,11702,32,NULL,1
1170233,11702,33,NULL,1
1170234,11702,34,NULL,1
1170235,11702,35,NULL,1
1170236,11702,36,NULL,1
1170237,11702,37,NULL,1
1170238,11702,38,NULL,1
1161235,11702,39,NULL,1
1161236,11702,40,NULL,1
100306,11703,1,NULL,1
1161002,11703,2,NULL,1
1161003,11703,3,NULL,1
1161004,11703,4,NULL,1
1161005,11703,5,NULL,1
1170306,11703,6,NULL,1
1170307,11703,7,NULL,1
1170308,11703,8,NULL,1
1170309,11703,9,NULL,1
1170310,11703,10,NULL,1
1170311,11703,11,NULL,1
1170312,11703,12,NULL,1
1170313,11703,13,NULL,1
1170314,11703,14,NULL,1
1170315,11703,15,NULL,1
1170316,11703,16,NULL,1
1170317,11703,17,NULL,1
1163425,11703,18,NULL,1
1170319,11703,19,NULL,1
1170320,11703,20,NULL,1
1170321,11703,21,NULL,1
1170322,11703,22,NULL,1
1170323,11703,23,NULL,1
1170324,11703,24,NULL,1
1170325,11703,25,NULL,1
1170326,11703,26,NULL,1
1170327,11703,27,NULL,1
1170328,11703,28,NULL,1
1170329,11703,29,NULL,1
1170330,11703,30,NULL,1
1161640,11703,31,NULL,1
1161641,11703,32,NULL,1
1161642,11703,33,NULL,1
1161619,11704,1,NULL,1
1170402,11704,2,NULL,1
1170403,11704,3,NULL,1
1170404,11704,4,NULL,1
1170405,11704,5,NULL,1
1170406,11704,6,NULL,1
1170407,11704,7,NULL,1
1170408,11704,8,NULL,1
1170409,11704,9,NULL,1
1170410,11704,10,NULL,1
1170411,11704,11,NULL,1
1170412,11704,12,NULL,1
1170413,11704,13,NULL,1
1170414,11704,14,NULL,1
1170415,11704,15,NULL,1
1170416,11704,16,NULL,1
1170417,11704,17,NULL,1
1170418,11704,18,NULL,1
1163410,11704,19,NULL,1
1163411,11704,20,NULL,1
1161642,11705,1,NULL,1
1170502,11705,2,NULL,1
1170503,11705,3,NULL,1
1170504,11705,4,NULL,1
1170505,11705,5,NULL,1
1170506,11705,6,NULL,1
1170507,11705,7,NULL,1
1170508,11705,8,NULL,1
1170509,11705,9,NULL,1
1170510,11705,10,NULL,1
1170511,11705,11,NULL,1
1170512,11705,12,NULL,1
1170513,11705,13,NULL,1
1170514,11705,14,NULL,1
1170515,11705,15,NULL,1
1170516,11705,16,NULL,1
1170110,11706,1,NULL,1
1170602,11706,2,NULL,1
1170603,11706,3,NULL,1
1170604,11706,4,NULL,1
1170605,11706,5,NULL,1
1170606,11706,6,NULL,1
1170607,11706,7,NULL,1
1170608,11706,8,NULL,1
1170609,11706,9,NULL,1
1170610,11706,10,NULL,1
1170611,11706,11,NULL,1
1170612,11706,12,NULL,1
1170613,11706,13,NULL,1
1170614,11706,14,NULL,1
1170615,11706,15,NULL,1
1170616,11706,16,NULL,1
1170617,11706,17,NULL,1
1170618,11706,18,NULL,1
1170131,11707,1,NULL,1
1170702,11707,2,NULL,1
1170703,11707,3,NULL,1
1170704,11707,4,NULL,1
1170705,11707,5,NULL,1
1170706,11707,6,NULL,1
1170707,11707,7,NULL,1
1170708,11707,8,NULL,1
1170709,11707,9,NULL,1
1170710,11707,10,NULL,1
1170711,11707,11,NULL,1
1170712,11707,12,NULL,1
1170713,11707,13,NULL,1
1170714,11707,14,NULL,1
1170715,11707,15,NULL,1
1170716,11707,16,NULL,1
1170717,11707,17,NULL,1
1170718,11707,18,NULL,1
1170719,11707,19,NULL,1
1170720,11707,20,NULL,1
1170721,11707,21,NULL,1
1170722,11707,22,NULL,1
1170723,11707,23,NULL,1
1170724,11707,24,NULL,1
1170725,11707,25,NULL,1
1170726,11707,26,NULL,1
1170727,11707,27,NULL,1
1170728,11707,28,NULL,1
1170729,11707,29,NULL,1
1170730,11707,30,NULL,1
1170731,11707,31,NULL,1
1170732,11707,32,NULL,1
1170733,11707,33,NULL,1
1170734,11707,34,NULL,1
1170735,11707,35,NULL,1
100315,11708,1,NULL,1
1170802,11708,2,NULL,1
1170803,11708,3,NULL,1
1170804,11708,4,NULL,1
1170805,11708,5,NULL,1
1170806,11708,6,NULL,1
1170807,11708,7,NULL,1
1170808,11708,8,NULL,1
1170809,11708,9,NULL,1
1170810,11708,10,NULL,1
1170811,11708,11,NULL,1
1170812,11708,12,NULL,1
1170813,11708,13,NULL,1
1170814,11708,14,NULL,1
1170815,11708,15,NULL,1
1170816,11708,16,NULL,1
1170817,11708,17,NULL,1
1170818,11708,18,NULL,1
1170819,11708,19,NULL,1
1170820,11708,20,NULL,1
1170821,11708,21,NULL,1
1170822,11708,22,NULL,1
1170823,11708,23,NULL,1
1170824,11708,24,NULL,1
1170825,11708,25,NULL,1
1170826,11708,26,NULL,1
1170827,11708,27,NULL,1
1170145,11708,28,NULL,1
100306,11709,1,NULL,1
1170902,11709,2,NULL,1
1170903,11709,3,NULL,1
1170904,11709,4,NULL,1
1170905,11709,5,NULL,1
1170906,11709,6,NULL,1
1170907,11709,7,NULL,1
1170908,11709,8,NULL,1
1170909,11709,9,NULL,1
1170910,11709,10,NULL,1
1170911,11709,11,NULL,1
1170912,11709,12,NULL,1
1170913,11709,13,NULL,1
1170914,11709,14,NULL,1
1170915,11709,15,NULL,1
1170908,11710,1,NULL,1
1171002,11710,2,NULL,1
1171003,11710,3,NULL,1
1171004,11710,4,NULL,1
1171005,11710,5,NULL,1
1171006,11710,6,NULL,1
100306,11713,1,NULL,1
1171302,11713,2,NULL,1
1171303,11713,3,NULL,1
1171304,11713,4,NULL,1
1171305,11713,5,NULL,1
1171306,11713,6,NULL,1
1171307,11713,7,NULL,1
1171308,11713,8,NULL,1
1171309,11713,9,NULL,1
1170307,11713,10,NULL,1
100312,11714,1,NULL,1
1171445,11714,2,NULL,1
1171444,11714,3,NULL,1
1171443,11714,4,NULL,1
1171442,11714,5,NULL,1
1171441,11714,6,NULL,1
1171440,11714,7,NULL,1
1171439,11714,8,NULL,1
1171438,11714,9,NULL,1
1171437,11714,10,NULL,1
1171436,11714,11,NULL,1
1171435,11714,12,NULL,1
1171434,11714,13,NULL,1
1171433,11714,14,NULL,1
1171432,11714,15,NULL,1
1171431,11714,16,NULL,1
1171430,11714,17,NULL,1
1171429,11714,18,NULL,1
1171428,11714,19,NULL,1
1171427,11714,20,NULL,1
1170735,11714,21,NULL,1
1171425,11714,22,NULL,1
1171424,11714,23,NULL,1
1171423,11714,24,NULL,1
1171422,11714,25,NULL,1
1171421,11714,26,NULL,1
1171420,11714,27,NULL,1
1171419,11714,28,NULL,1
1171418,11714,29,NULL,1
1171417,11714,30,NULL,1
1171416,11714,31,NULL,1
1171415,11714,32,NULL,1
1171414,11714,33,NULL,1
1170618,11714,34,NULL,1
1171412,11714,35,NULL,1
1171411,11714,36,NULL,1
1171410,11714,37,NULL,1
1171409,11714,38,NULL,1
1171408,11714,39,NULL,1
1171407,11714,40,NULL,1
1171406,11714,41,NULL,1
1171405,11714,42,NULL,1
1171404,11714,43,NULL,1
1170319,11714,44,NULL,1
1171402,11714,45,NULL,1
1163425,11714,46,NULL,1
1163411,11715,1,NULL,1
1171502,11715,2,NULL,1
1171503,11715,3,NULL,1
1171504,11715,4,NULL,1
1171505,11715,5,NULL,1
1171506,11715,6,NULL,1
1171507,11715,7,NULL,1
1171508,11715,8,NULL,1
1171509,11715,9,NULL,1
1171510,11715,10,NULL,1
1171511,11715,11,NULL,1
1171512,11715,12,NULL,1
1171513,11715,13,NULL,1
1171514,11715,14,NULL,1
1171515,11715,15,NULL,1
1171516,11715,16,NULL,1
100306,11715,17,NULL,1
1161019,11716,1,NULL,1
100310,11716,2,NULL,1
1171603,11716,3,NULL,1
1171604,11716,4,NULL,1
1171605,11716,5,NULL,1
1171606,11716,6,NULL,1
1171607,11716,7,NULL,1
1171608,11716,8,NULL,1
1171609,11716,9,NULL,1
1171610,11716,10,NULL,1
1171611,11716,11,NULL,1
1171612,11716,12,NULL,1
1171613,11716,13,NULL,1
1171614,11716,14,NULL,1
1171615,11716,15,NULL,1
1171616,11716,16,NULL,1
1171617,11716,17,NULL,1
1171618,11716,18,NULL,1
1171619,11716,19,NULL,1
1171620,11716,20,NULL,1
1171621,11716,21,NULL,1
1171622,11716,22,NULL,1
1171623,11716,23,NULL,1
1171624,11716,24,NULL,1
1171625,11716,25,NULL,1
1171626,11716,26,NULL,1
1171627,11716,27,NULL,1
1171628,11716,28,NULL,1
1161112,11716,29,NULL,1
1161113,11716,30,NULL,1
1161114,11716,31,NULL,1
100312,11716,32,NULL,1
100312,11717,1,NULL,1
1161130,11717,2,NULL,1
1161116,11717,3,NULL,1
1171702,11717,4,NULL,1
1171703,11717,5,NULL,1
1171704,11717,6,NULL,1
1171705,11717,7,NULL,1
1171706,11717,8,NULL,1
1171707,11717,9,NULL,1
1171708,11717,10,NULL,1
1171709,11717,11,NULL,1
1171710,11717,12,NULL,1
1171711,11717,13,NULL,1
1171712,11717,14,NULL,1
1171713,11717,15,NULL,1
1171714,11717,16,NULL,0
1171715,11717,17,NULL,1
1171716,11717,18,NULL,0
1171717,11717,19,NULL,0
1171718,11717,20,NULL,0
1171719,11717,21,NULL,0
1171720,11717,22,NULL,0
1171721,11717,23,NULL,0
1171722,11717,24,NULL,0
1171723,11717,25,NULL,0
1171724,11717,26,NULL,0
1171725,11717,27,NULL,0
1171726,11717,28,NULL,0
1171727,11717,29,NULL,0
1171728,11717,30,NULL,0
1171729,11717,31,NULL,0
1171730,11717,32,NULL,0
1171731,11717,33,NULL,0
1171732,11717,34,NULL,0
1171733,11717,35,NULL,0
1171734,11717,36,NULL,0
1171735,11717,37,NULL,0
100308,11720,1,NULL,1
1172002,11720,2,NULL,1
1172003,11720,3,NULL,1
1172004,11720,4,NULL,1
1172005,11720,5,NULL,1
1172006,11720,6,NULL,1
1172007,11720,7,NULL,1
1172008,11720,8,NULL,1
1172009,11720,9,NULL,1
1172010,11720,10,NULL,1
1172011,11720,11,NULL,1
1172012,11720,12,NULL,1
1172013,11720,13,NULL,1
1172014,11720,14,NULL,1
1172015,11720,15,NULL,1
1172016,11720,16,NULL,1
1172017,11720,17,NULL,1
1172018,11720,18,NULL,1
1172019,11720,19,NULL,0
1172020,11720,20,NULL,1
1172021,11720,21,NULL,1
1172022,11720,22,NULL,1
1172023,11720,23,NULL,1
1172024,11720,24,NULL,1
1172025,11720,25,NULL,1
1172026,11720,26,NULL,1
1172027,11720,27,NULL,1
1171423,11720,28,NULL,1
1171424,11720,29,NULL,1
1171425,11720,30,NULL,1
1170735,11720,31,NULL,1
100315,11721,1,NULL,1
1172102,11721,2,NULL,1
1172103,11721,3,NULL,1
1172104,11721,4,NULL,1
1172105,11721,5,NULL,1
1172106,11721,6,NULL,1
1172107,11721,7,NULL,1
1172108,11721,8,NULL,1
1172109,11721,9,NULL,1
1172110,11721,10,NULL,1
1172111,11721,11,NULL,1
1172112,11721,12,NULL,1
1172113,11721,13,NULL,1
1172114,11721,14,NULL,1
1172115,11721,15,NULL,1
1172116,11721,16,NULL,1
1172117,11721,17,NULL,1
1161228,11721,18,NULL,1
100316,11722,1,NULL,1
1172202,11722,2,NULL,1
1172203,11722,3,NULL,1
1172204,11722,4,NULL,1
1172205,11722,5,NULL,1
1172206,11722,6,NULL,0
1172207,11722,7,NULL,1
1172208,11722,8,NULL,1
1172209,11722,9,NULL,1
1172210,11722,10,NULL,1
1172211,11722,11,NULL,1
1172212,11722,12,NULL,1
1170217,11722,13,NULL,1
1172115,11723,1,NULL,1
1172116,11723,2,NULL,1
1172303,11723,3,NULL,1
1172304,11723,4,NULL,1
1172305,11723,5,NULL,1
1172306,11723,6,NULL,1
1172307,11723,7,NULL,1
1172308,11723,8,NULL,1
1172309,11723,9,NULL,1
1161229,11723,10,NULL,1
1172311,11723,11,NULL,1
1172312,11723,12,NULL,1
1161128,11724,1,NULL,1
1172402,11724,2,NULL,1
1172403,11724,3,NULL,1
1172404,11724,4,NULL,1
1172405,11724,5,NULL,1
1172406,11724,6,NULL,1
1172407,11724,7,NULL,1
1172408,11724,8,NULL,1
1172409,11724,9,NULL,1
1172410,11724,10,NULL,1
1172411,11724,11,NULL,1
1172412,11724,12,NULL,1
1172413,11724,13,NULL,1
1172414,11724,14,NULL,1
1161215,11724,15,NULL,1
100314,11724,16,NULL,1
1180101,11801,1,D12,1
1180102,11801,2,D13,1
1180103,11801,3,D14,1
1180104,11801,4,D15,1
1180105,11801,5,D16,1
1180106,11801,6,D17,1
1180107,11801,7,D18,1
1180108,11801,8,D19,1
1180109,11801,9,D20,1
1180110,11801,10,D21,1
1180111,11801,11,D22,1
1180112,11801,12,D23,1
1180113,11801,13,D24,1
1180114,11801,14,D25,1
1180115,11801,15,D26,1
1180116,11801,16,D27,1
1180117,11801,17,D28,1
1180118,11801,18,D29,1
1180119,11801,19,D30,1
1180120,11801,20,D31,1
1180121,11801,21,D32,1
1180122,11801,22,D33,1
1180123,11801,23,D34,1
1180124,11801,24,D35,1
1180125,11801,25,D36,1
1180126,11801,26,D37,1
1180127,11801,27,D38,1
1180128,11801,28,D39,1
1180129,11801,29,D40,1
1180130,11801,30,D41,1
1180131,11801,31,D42,1
1180132,11801,32,D43,1
1180133,11801,33,D44,1
1180134,11801,34,D45/K00,1
1180135,11801,35,K01,1
1180136,11801,36,K02,1
1180137,11801,37,K03,1
1180138,11801,38,K04,1
1180139,11801,39,K05,1
1180140,11801,40,K06,1
1180141,11801,41,K07,1
1180142,11801,42,K08,1
1180161,11801,43,K08-1,1
1180143,11801,44,K09,1
1180144,11801,45,K10,1
1180145,11801,46,K11,1
1180146,11801,47,K12,1
1180147,11801,48,K13,1
1180148,11801,49,K14,1
1180149,11801,50,K15,1
1180150,11801,51,K16,1
1180151,11801,52,K17,1
1180152,11801,53,K18,1
1180153,11801,54,K19,1
1180154,11801,55,K20,1
1180155,11801,56,K21,1
1180156,11801,57,K22,1
1180157,11801,58,K23,1
1180158,11801,59,K24,1
1180159,11801,60,K25,1
1180160,11801,61,K26,1
1180201,11802,1,T28,1
1180202,11802,2,T27,1
1180203,11802,3,T26,1
1180204,11802,4,T25,1
1180205,11802,5,T24,1
1180206,11802,6,T23,1
1180207,11802,7,T22,1
1180208,11802,8,T21,1
1180209,11802,9,T20,1
1180210,11802,10,T19,1
1180211,11802,11,T18,1
1180212,11802,12,T17,1
1180213,11802,13,T16,1
1180214,11802,14,T15,1
1180215,11802,15,T14,1
1180216,11802,16,T13,1
1180217,11802,17,T12,1
1180218,11802,18,T11,1
1180219,11802,19,T10,1
1180220,11802,20,T09,1
1180221,11802,21,T08,1
1180222,11802,22,T07,1
1180223,11802,23,T06,1
1180224,11802,24,T05,1
1180225,11802,25,T04,1
1180226,11802,26,T03,1
1180227,11802,27,T02,1
1180228,11802,28,T01,1
1180229,11802,29,T00,1
1180229,11803,1,T00,1
1180228,11803,2,B01,1
1180303,11803,3,B02,1
1180304,11803,4,B03,1
1180305,11803,5,B04,1
1180306,11803,6,B05,1
1180307,11803,7,B06,1
1180308,11803,8,B07,1
1180309,11803,9,B08,1
1180310,11803,10,B09,1
1180311,11803,11,B10,1
1180312,11803,12,B11,1
1180313,11803,13,B12,1
1180314,11803,14,B13,1
1180315,11803,15,B14,1
1180316,11803,16,B15,1
1180317,11803,17,B16,1
1180318,11803,18,B17,1
1180319,11803,19,B18,1
1180320,11803,20,B19,1
1180321,11803,21,B20,1
1180322,11803,22,B21,1
1180323,11803,23,B22,1
1180324,11803,24,B23,1
1180110,11803,25,B24,1
1180111,11803,26,B25,1
1180229,11804,1,M00,1
1180402,11804,2,M01,1
1180403,11804,3,M02,1
1180404,11804,4,M03,1
1180405,11804,5,M04,1
1180406,11804,6,M05,1
1180407,11804,7,M06,1
1180408,11804,8,M07,1
1180409,11804,9,M08,1
1180410,11804,10,M09,1
1180411,11804,11,M10,1
1180412,11804,12,M11,1
1180413,11804,13,M12,1
1180414,11804,14,M13,1
1180415,11804,15,M14,1
1180416,11804,16,M15,1
1180417,11804,17,M16,1
1180418,11804,18,M17,1
1180419,11804,19,M18,1
1180420,11804,20,NULL,1
1180421,11804,21,M19,1
1180422,11804,22,M20,1
1180423,11804,23,M21,1
1180424,11804,24,M22,1
1180425,11804,25,M23,1
1180426,11804,26,M24,1
1180427,11804,27,M25,1
1180428,11804,28,M26,1
1180429,11804,29,M27,1
1180225,11805,1,N04,1
1180506,11805,2,N05,1
1180505,11805,3,N06,1
1180504,11805,4,N07,1
1180503,11805,5,N08,1
1180502,11805,6,N09,1
1180501,11805,7,N10,1
1180201,11806,1,Y00,1
1180602,11806,2,Y01,1
1180603,11806,3,Y02,1
1180604,11806,4,Y03,1
1180605,11806,5,Y04,1
1180606,11806,6,Y05,1
1180607,11806,7,Y06,1
1180608,11806,8,Y07,1
1180609,11806,9,Y08,1
1171006,11806,10,Y09,1
1180611,11806,11,Y10,1
1180612,11806,12,Y11,1
1180101,11806,13,Y12,1
1180614,11806,14,Y13,1
1180615,11806,15,NULL,1
1180616,11806,16,Y14,1
1180617,11806,17,Y15,1
1180618,11806,18,Y16,1
1180619,11806,19,Y17,1
1180620,11806,20,Y18,1
1180621,11806,21,Y19,1
1180622,11806,22,Y20,1
1180623,11806,23,Y21,1
1180624,11806,24,Y22,1
1180625,11806,25,Y23,1
1180626,11806,26,Y24,1
1180627,11806,27,Y25,1
1180628,11806,28,Y26,1
1180629,11806,29,Y27,1
1180630,11806,30,Y28,1
1180631,11806,31,Y29,1
1180632,11806,32,Y30,1
1180633,11806,33,Y31,1
1180634,11806,34,Y32,1
1180635,11806,35,Y33,1
1180636,11806,36,Y34,1
1180637,11806,37,Y35,1
1180638,11806,38,Y36,1
1180639,11806,39,Y37,1
1180640,11806,40,Y38,1
1180641,11806,41,Y39,1
1180642,11806,42,Y40,1
1180643,11806,43,Y41,1
1180644,11806,44,Y42,1
1180645,11806,45,Y43,1
1180646,11806,46,Y44,1
1180647,11806,47,Y45,1
1180648,11806,48,Y46,1
1180649,11806,49,Y47,1
1180650,11806,50,Y48,1
1180651,11806,51,Y49,1
1180652,11806,52,Y50,1
1180653,11806,53,Y51,1
1180654,11806,54,Y52,1
1180655,11806,55,Y53,1
1180656,11806,56,Y54,1
1180657,11806,57,Y55,1
1180657,11807,1,U00,1
1180702,11807,2,U01,1
1180703,11807,3,U02,1
1180741,11807,4,U02-1,1
1180704,11807,5,U03,1
1180705,11807,6,U04,1
1180706,11807,7,U05,1
1180707,11807,8,U06/S06,1
1180708,11807,9,U07,1
1180709,11807,10,U08,1
1180710,11807,11,U09,1
1180711,11807,12,U10,1
1180712,11807,13,U11,1
1180713,11807,14,U12,1
1180714,11807,15,U13,1
1180715,11807,16,S07,1
1180716,11807,17,S08,1
1180717,11807,18,S09,1
1180718,11807,19,S10,1
1180719,11807,20,S11,1
1180720,11807,21,S12,1
1180721,11807,22,S13,1
1180722,11807,23,S14,1
1180723,11807,24,S15,1
1180724,11807,25,S16,1
1180725,11807,26,S17,1
1180726,11807,27,S18/U14,1
1180727,11807,28,U15,1
1180728,11807,29,U16,1
1180729,11807,30,U17,1
1180730,11807,31,U18,1
1180731,11807,32,U19,1
1180732,11807,33,U20,1
1180733,11807,34,U21,1
1180734,11807,35,U22,1
1180735,11807,36,U23,1
1180736,11807,37,U24,1
1180737,11807,38,U25,1
1180738,11807,39,U26,1
1180739,11807,40,U27,1
1180740,11807,41,U28,1
1180160,11808,1,K26,1
1180802,11808,2,G27,1
1180803,11808,3,G28,1
1180804,11808,4,G29,1
1180805,11808,5,G30,1
1180806,11808,6,G31,1
1180807,11808,7,G32,1
1180808,11808,8,G33,1
1180809,11808,9,G34,1
1180810,11808,10,G35,1
1180811,11808,11,G36,1
1180812,11808,12,G37,1
1180813,11808,13,G38,1
1180814,11808,14,G39,1
1180815,11808,15,G40,1
1180816,11808,16,G41,1
1180817,11808,17,G42,1
1180818,11808,18,G43,1
1180819,11808,19,G44,1
1180820,11808,20,G45,1
1180739,11808,21,G46,1
1180740,11808,22,G47,1
100319,11901,1,NULL,1
1190102,11901,2,NULL,1
1161236,11902,1,NULL,1
1190202,11902,2,NULL,1
1190203,11902,3,NULL,1
1161237,11902,4,NULL,1
100318,11902,5,NULL,1
1190206,11902,6,NULL,1
1190207,11902,7,NULL,1
1190208,11902,8,NULL,1
1190209,11902,9,NULL,1
1190210,11902,10,NULL,1
1190211,11902,11,NULL,1
1190212,11902,12,NULL,1
1190213,11902,13,NULL,1
1190214,11902,14,NULL,1
1190215,11902,15,NULL,1
1190216,11902,16,NULL,1
1190217,11902,17,NULL,1
1190218,11902,18,NULL,1
1190219,11902,19,NULL,1
1190220,11902,20,NULL,1
1190221,11902,21,NULL,1
1190222,11902,22,NULL,1
1190223,11902,23,NULL,1
1190224,11902,24,NULL,1
1190232,11902,25,NULL,1
1190233,11902,26,NULL,1
1190225,11902,27,NULL,1
1190226,11902,28,NULL,1
1190227,11902,29,NULL,1
1190228,11902,30,NULL,1
1190229,11902,31,NULL,1
1190230,11902,32,NULL,1
100319,11902,33,NULL,1
100319,11903,1,NULL,1
1190302,11903,2,NULL,1
1190303,11903,3,NULL,1
1190304,11903,4,NULL,1
1190305,11903,5,NULL,1
1190306,11903,6,NULL,1
1190307,11903,7,NULL,1
1190308,11903,8,NULL,1
1190309,11903,9,NULL,1
1190310,11903,10,NULL,1
1190311,11903,11,NULL,1
1190312,11903,12,NULL,1
1190313,11903,13,NULL,1
1190314,11903,14,NULL,1
1190315,11903,15,NULL,1
1190316,11903,16,NULL,1
1190317,11903,17,NULL,1
101003,11903,18,NULL,1
1190319,11903,19,NULL,1
1190320,11903,20,NULL,1
1190321,11903,21,NULL,1
101004,11903,22,NULL,1
1190323,11903,23,NULL,1
1190324,11903,24,NULL,1
1190325,11903,25,NULL,1
1190326,11903,26,NULL,1
1190327,11903,27,NULL,1
1190328,11903,28,NULL,1
1190329,11903,29,NULL,1
1190330,11903,30,NULL,1
1190331,11903,31,NULL,1
1190332,11903,32,NULL,1
1190333,11903,33,NULL,1
1190334,11903,34,NULL,1
1190335,11903,35,NULL,1
1190336,11903,36,NULL,1
1190337,11903,37,NULL,1
1190338,11903,38,NULL,1
1190339,11903,39,NULL,1
1190340,11903,40,NULL,1
101007,11903,41,NULL,1
1190351,11903,42,NULL,1
1190342,11903,43,NULL,1
1190350,11903,44,NULL,1
1190343,11903,45,NULL,1
1190344,11903,46,NULL,1
1190345,11903,47,NULL,1
1190346,11903,48,NULL,1
1190347,11903,49,NULL,1
101008,11903,50,NULL,1
1190349,11903,51,NULL,1
101011,11904,1,NULL,1
1190402,11904,2,NULL,1
1190403,11904,3,NULL,1
1190404,11904,4,NULL,1
1190414,11904,5,NULL,1
1190405,11904,6,NULL,1
1190406,11904,7,NULL,1
1190407,11904,8,NULL,1
1190408,11904,9,NULL,1
1190409,11904,10,NULL,1
1190410,11904,11,NULL,1
1190413,11904,12,NULL,1
101012,11904,13,NULL,1
1190412,11904,14,NULL,1
1190316,11905,1,NULL,1
101002,11905,2,NULL,1
1190502,11905,3,NULL,1
1190503,11905,4,NULL,1
1190504,11905,5,NULL,1
1190505,11905,6,NULL,1
1190506,11905,7,NULL,1
1190507,11905,8,NULL,1
1190508,11905,9,NULL,1
1190509,11905,10,NULL,1
1190510,11905,11,NULL,1
1190511,11905,12,NULL,1
1190512,11905,13,NULL,1
1190513,11905,14,NULL,1
1190514,11905,15,NULL,1
1190515,11905,16,NULL,1
1190516,11905,17,NULL,1
1190517,11905,18,NULL,1
1190518,11905,19,NULL,1
1190519,11905,20,NULL,1
1190520,11905,21,NULL,1
1190521,11905,22,NULL,1
1190522,11905,23,NULL,1
1190523,11905,24,NULL,1
1190524,11905,25,NULL,1
1190525,11905,26,NULL,1
1190526,11905,27,NULL,1
1190527,11905,28,NULL,1
1190528,11905,29,NULL,1
1190529,11905,30,NULL,1
1190530,11905,31,NULL,1
1190531,11905,32,NULL,1
1190532,11905,33,NULL,1
1190533,11905,34,NULL,1
1190534,11905,35,NULL,1
1190535,11905,36,NULL,1
1190536,11905,37,NULL,1
1190537,11905,38,NULL,1
1190538,11905,39,NULL,1
1190539,11905,40,NULL,1
1190540,11905,41,NULL,1
1190541,11905,42,NULL,1
1190202,11906,1,NULL,1
1190203,11906,2,NULL,1
1161237,11906,3,NULL,1
100318,11906,4,NULL,1
1190206,11906,5,NULL,1
1190606,11906,6,NULL,1
1190607,11906,7,NULL,1
1190608,11906,8,NULL,1
1190609,11906,9,NULL,1
1190610,11906,10,NULL,1
1190611,11906,11,NULL,1
1190612,11906,12,NULL,1
1190613,11906,13,NULL,1
1190614,11906,14,NULL,1
1190615,11906,15,NULL,1
1190616,11906,16,NULL,1
1190617,11906,17,NULL,1
1190618,11906,18,NULL,1
1190619,11906,19,NULL,1
1190620,11906,20,NULL,1
1190621,11906,21,NULL,1
1190622,11906,22,NULL,1
1190623,11906,23,NULL,1
1190624,11906,24,NULL,1
1190625,11906,25,NULL,1
1190626,11906,26,NULL,1
1190627,11906,27,NULL,1
1190628,11906,28,NULL,1
1190629,11906,29,NULL,1
1190630,11906,30,NULL,1
1190631,11906,31,NULL,1
1190632,11906,32,NULL,1
1190633,11906,33,NULL,1
1190634,11906,34,NULL,1
1190635,11906,35,NULL,1
1190636,11906,36,NULL,1
1190637,11906,37,NULL,1
1190638,11906,38,NULL,1
1190639,11906,39,NULL,1
1190640,11906,40,NULL,1
1190641,11906,41,NULL,1
1190642,11906,42,NULL,1
1190643,11906,43,NULL,1
1190644,11906,44,NULL,1
1190645,11906,45,NULL,1
1190646,11906,46,NULL,1
1190647,11906,47,NULL,1
1190648,11906,48,NULL,1
1190649,11906,49,NULL,1
1190650,11906,50,NULL,1
1190651,11906,51,NULL,1
1190652,11906,52,NULL,1
1190653,11906,53,NULL,1
1190654,11906,54,NULL,1
1190655,11906,55,NULL,1
1190656,11906,56,NULL,1
1190657,11906,57,NULL,1
1190658,11906,58,NULL,1
1190659,11906,59,NULL,1
1190660,11906,60,NULL,1
1190660,11907,1,NULL,1
1190702,11907,2,NULL,1
1190703,11907,3,NULL,1
1190704,11907,4,NULL,1
1190705,11907,5,NULL,1
1190706,11907,6,NULL,1
