code,name,ekimemo
1130307,武蔵小杉,1310
1130308,武蔵中原,1311
1130309,武蔵新城,1312
1130310,武蔵溝ノ口,1313
2600310,溝の口,5103
1130311,津田山,1314
1130312,久地,1315
1130313,宿河原,1316
1130314,登戸,1317
1130315,中野島,1318
1130316,稲田堤,1319
1130317,矢野口,1320
1130318,稲城長沼,1321
1130319,南多摩,1322
1130320,府中本町,1323
1130321,分倍河原,1324
1130329,西府,1332
1130322,谷保,1325
1130323,矢川,1326
1130324,西国立,1327
1130325,立川,1328
1130326,八丁畷,1329
1130327,川崎新町,1330
1130330,小田栄,9305
1130328,浜川崎,1331
1130401,鶴見,1333
2700118,京急鶴見,5146
1130402,国道,1334
1130403,鶴見小野,1335
1130404,弁天橋,1336
1130405,浅野,1337
1130406,新芝浦,1338
1130407,海芝浦,1339
1130408,安善,1340
1130409,大川,1341
1130410,武蔵白石,1342
1130412,昭和,1343
1130413,扇町(神奈川),1344
1130502,北府中,1345
1130503,西国分寺,1346
1130504,新小平,1347
1130505,新秋津,1348
1130506,東所沢,1349
1130507,新座,1350
1130508,北朝霞,1351
2100113,朝霞台,4593
1130509,西浦和,1352
1130510,武蔵浦和,1353
1130511,南浦和,1354
1130512,東浦和,1355
1130513,東川口,1356
1130514,南越谷,1357
2100220,新越谷,4634
1130525,越谷レイクタウン,1368
1130515,吉川,1358
1130526,吉川美南,9150
1130516,新三郷,1359
1130517,三郷(埼玉),1360
1130518,南流山,1361
1130519,新松戸,1362
9933302,幸谷,7000
1130520,新八柱,1363
9932920,八柱,6965
1130521,東松戸,1364
1130522,市川大野,1365
1130523,船橋法典,1366
1130524,西船橋,1367
1130601,東神奈川,1369
2700124,京急東神奈川,5152
1130602,大口,1370
1130603,菊名,1371
100203,新横浜,1372
1130605,小机,1373
1130606,鴨居,1374
1130607,中山(神奈川),1375
1130608,十日市場(神奈川),1376
1130609,長津田,1377
1130610,成瀬,1378
1130611,町田,1379
1130612,古淵,1380
1130613,淵野辺,1381
1130614,矢部,1382
1130615,相模原,1383
1130616,橋本(神奈川),1384
1130617,相原,1385
1130618,八王子みなみ野,1386
1130619,片倉,1387
1130620,八王子,1388
1130702,桜木町,1389
1130703,関内,1390
1130704,石川町,1391
1130705,山手,1392
1130706,根岸(神奈川),1393
1130707,磯子,1394
1130708,新杉田,1395
1130709,洋光台,1396
1130710,港南台,1397
1130711,本郷台,1398
1130804,西大井,1399
1130805,新川崎,1400
1130807,保土ケ谷,1401
1130808,東戸塚,1402
1130811,北鎌倉,1403
1130812,鎌倉,1404
1130813,逗子,1405
1130814,東逗子,1406
1130815,田浦,1407
1130816,横須賀,1408
1130817,衣笠,1409
1130818,久里浜,1410
2700504,京急久里浜,5194
1130902,北茅ケ崎,1411
1130903,香川,1412
1130904,寒川,1413
1130906,宮山,1414
1130907,倉見,1415
1130908,門沢橋,1416
1130909,社家,1417
1130910,厚木,1418
1130911,海老名,1419
1130912,入谷(神奈川),1420
1130913,相武台下,1421
1130914,下溝,1422
1130915,原当麻,1423
1130916,番田(神奈川),1424
1130917,上溝,1425
1130918,南橋本,1426
1131102,四ツ谷(四ッ谷),1427
1131104,吉祥寺,1428
1131105,三鷹,1429
1131106,国分寺,1430
1131108,日野(東京),1431
1131109,豊田,1432
1131111,西八王子,1433
1131112,高尾(東京),1434
1131113,相模湖,1435
1131114,藤野,1436
1131115,上野原,1437
1131116,四方津,1438
1131117,梁川(山梨),1439
1131118,鳥沢,1440
1131119,猿橋,1441
1131120,大月,1442
1131121,初狩,1443
1131122,笹子,1444
1131123,甲斐大和,1445
1131124,勝沼ぶどう郷,1446
1131125,塩山,1447
1131126,東山梨,1448
1131127,山梨市,1449
1131128,春日居町,1450
1131129,石和温泉,1451
1131130,酒折,1452
1131131,甲府,1453
1131132,竜王,1454
1131133,塩崎,1455
1131134,韮崎,1456
1131135,新府,1457
1131136,穴山,1458
1131137,日野春,1459
1131138,長坂,1460
1131139,小淵沢,1461
1131140,信濃境,1462
1131141,富士見,1463
1131142,すずらんの里,1464
1131143,青柳,1465
1131144,茅野,1466
1131145,上諏訪,1467
1131146,下諏訪,1468
1131147,岡谷,1469
1131148,みどり湖,1470
1131149,川岸,1471
1131150,辰野,1472
1131151,信濃川島,1473
1131152,小野(長野),1474
1131153,塩尻,1475
1131203,御茶ノ水,1476
2800509,新御茶ノ水,5266
1131214,中野(東京),1477
1131215,高円寺,1478
1131216,阿佐ケ谷,1479
1131217,荻窪,1480
1131218,西荻窪,1481
1131221,武蔵境,1482
1131222,東小金井,1483
1131223,武蔵小金井,1484
1131226,国立,1485
1131308,東中野,1486
1131309,大久保(東京),1487
1131312,千駄ケ谷,1488
1131313,信濃町,1489
1131315,市ケ谷(市ヶ谷),1490
1131316,飯田橋,1491
1131317,水道橋,1492
1131320,浅草橋,1493
1131321,両国,1494
1131322,錦糸町,1495
1131323,亀戸,1496
1131324,平井(東京),1497
1131325,新小岩,1498
1131326,小岩,1499
1131327,市川,1500
1131328,本八幡,1501
2300116,京成八幡,4871
1131329,下総中山,1502
1131331,船橋,1503
2300122,京成船橋,4877
1131332,東船橋,1504
1131333,津田沼,1505
1131334,幕張本郷,1506
2300402,京成幕張本郷,4903
1131335,幕張,1507
2300403,京成幕張,4904
1131336,新検見川,1508
1131337,稲毛,1509
1131338,西千葉,1510
1131339,千葉,1511
2300409,京成千葉,4910
1131402,新日本橋,1512
2800108,三越前,5292
1131403,馬喰町,1513
9930215,東日本橋,6602
9930409,馬喰横山,6624
1131411,東千葉,1514
1131412,都賀,1515
1131413,四街道,1516
1131414,物井,1517
1131415,佐倉,1518
1131416,南酒々井,1519
1131417,榎戸(千葉),1520
1131418,八街,1521
1131419,日向,1522
1131420,成東,1523
1131421,松尾(千葉),1524
1131422,横芝,1525
1131423,飯倉,1526
1131424,八日市場,1527
1131425,干潟,1528
1131426,旭(千葉),1529
1131427,飯岡,1530
1131428,倉橋,1531
1131429,猿田,1532
1131430,松岸,1533
1131431,銚子,1534
1131502,西立川,1535
1131503,東中神,1536
1131504,中神,1537
1131505,昭島,1538
1131506,拝島,1539
1131507,牛浜,1540
1131508,福生,1541
1131509,羽村,1542
1131510,小作,1543
1131511,河辺,1544
1131512,東青梅,1545
1131513,青梅,1546
1131514,宮ノ平,1547
1131515,日向和田,1548
1131516,石神前,1549
1131517,二俣尾,1550
1131518,軍畑,1551
1131519,沢井,1552
1131520,御嶽,1553
1131521,川井,1554
1131522,古里(東京),1555
1131523,鳩ノ巣,1556
1131524,白丸,1557
1131525,奥多摩,1558
1131602,熊川,1559
1131603,東秋留,1560
1131604,秋川,1561
1131605,武蔵引田,1562
1131606,武蔵増戸,1563
1131607,武蔵五日市,1564
1131702,北八王子,1565
1131703,小宮,1566
1131705,東福生,1567
1131706,箱根ヶ崎,1568
1131707,金子,1569
1131708,東飯能,1570
1131709,高麗川,1571
1131802,毛呂,1572
1131803,越生,1573
1131804,明覚,1574
1131805,小川町(埼玉),1575
1131806,竹沢,1576
1131807,折原,1577
1131808,寄居,1578
1131809,用土,1579
1131810,松久,1580
1131811,児玉,1581
1131812,丹荘,1582
1131813,群馬藤岡,1583
1131814,北藤岡,1584
1131815,倉賀野,1585
100506,高崎,1586
1131902,尾久,1587
1131903,赤羽,1588
1131904,浦和,1589
1131905,さいたま新都心,1590
100403,大宮(埼玉),1591
1131907,土呂,1592
1131908,東大宮,1593
1131909,蓮田,1594
1131910,白岡,1595
1131911,新白岡,1596
1131912,久喜,1597
1131913,東鷲宮,1598
1131914,栗橋,1599
1131915,古河,1600
1131916,野木,1601
1131917,間々田,1602
100404,小山,1603
1131919,小金井,1604
1131920,自治医大,1605
1131921,石橋(栃木),1606
1131922,雀宮,1607
100405,宇都宮,1608
1131924,岡本(栃木),1609
1131925,宝積寺,1610
1131926,氏家,1611
1131927,蒲須坂,1612
1131928,片岡,1613
1131929,矢板,1614
1131930,野崎(栃木),1615
1131931,西那須野,1616
100406,那須塩原,1617
1132003,三河島,1618
1132004,南千住,1619
1132005,北千住,1620
1132006,綾瀬,1621
1132007,亀有,1622
1132008,金町,1623
2300303,京成金町,4902
1132009,松戸,1624
1132010,北松戸,1625
1132011,馬橋,1626
1132013,北小金,1627
1132014,南柏,1628
1132015,柏,1629
1132016,北柏,1630
1132017,我孫子,1631
1132018,天王台,1632
1122901,取手,1121
1122902,藤代,1122
1122903,龍ケ崎市,9369
9931901,佐貫,1123
1122904,牛久,1124
1122905,ひたち野うしく,1125
1122906,荒川沖,1126
1122907,土浦,1127
1122908,神立,1128
1122909,高浜(茨城),1129
1122910,石岡,1130
1122911,羽鳥,1131
1122912,岩間,1132
1122913,友部,1133
1122914,内原,1134
1122915,赤塚,1135
1122916,偕楽園,1136
1122917,水戸,1137
1122918,勝田,1138
1122919,佐和,1139
1122920,東海,1140
1122921,大甕,1141
1122922,常陸多賀,1142
1122923,日立,1143
1122924,小木津,1144
1122925,十王,1145
1122926,高萩,1146
1122927,南中郷,1147
1122928,磯原,1148
1122929,大津港,1149
1122930,勿来,1150
1122931,植田(福島),1151
1122932,泉(JR),1152
1122933,湯本,1153
1122934,内郷,1154
1123002,草野(福島),1155
1123003,四ツ倉,1156
1123004,久ノ浜,1157
1123005,末続,1158
1123006,広野(福島),1159
1123035,Jヴィレッジ,9351
1123007,木戸,1160
1123008,竜田,1161
1123009,富岡,1162
1123010,夜ノ森,1163
1123011,大野,1164
1123012,双葉,1165
1123013,浪江,1166
1123014,桃内,1167
1123015,小高,1168
1123016,磐城太田,1169
1123017,原ノ町,1170
1123018,鹿島,1171
1123019,日立木,1172
1123020,相馬,1173
1123021,駒ヶ嶺,1174
1123022,新地,1175
1123023,坂元,1176
1123024,山下(宮城),1177
1123025,浜吉田,1178
1123026,亘理,1179
1123027,逢隈,1180
1132106,板橋,1633
1132107,十条(東京),1634
1132109,北赤羽,1635
1132110,浮間舟渡,1636
1132111,戸田公園,1637
1132112,戸田(埼玉),1638
1132113,北戸田,1639
1132115,中浦和,1640
1132116,南与野,1641
1132117,与野本町,1642
1132118,北与野,1643
1132202,日進(埼玉),1644
1132203,指扇,1645
1132204,南古谷,1646
1132205,川越,1647
1132211,西大宮,1652
1132206,西川越,1648
1132207,的場,1649
1132208,笠幡,1650
1132209,武蔵高萩,1651
1132307,宮原,1653
1132308,上尾,1654
1132309,北上尾,1655
1132310,桶川,1656
1132311,北本,1657
1132312,鴻巣,1658
1132313,北鴻巣,1659
1132314,吹上(埼玉),1660
1132315,行田,1661
100504,熊谷,1662
1132317,籠原,1663
1132318,深谷,1664
1132319,岡部,1665
1132320,本庄,1666
1132321,神保原,1667
1132322,新町(群馬),1668
1132402,本千葉,1669
1132403,蘇我,1670
1132404,鎌取,1671
1132405,誉田,1672
1132406,土気,1673
1132407,大網,1674
1132408,永田(千葉),1675
1132409,本納,1676
1132410,新茂原,1677
1132411,茂原,1678
1132412,八積,1679
1132413,上総一ノ宮,1680
1132414,東浪見,1681
1132415,太東,1682
1132416,長者町,1683
1132417,三門,1684
1132418,大原(千葉),1685
1132419,浪花,1686
1132420,御宿,1687
1132421,勝浦,1688
1132422,鵜原,1689
1132423,上総興津,1690
1132424,行川アイランド,1691
1132425,安房小湊,1692
1132426,安房天津,1693
1132427,安房鴨川,1694
1132504,浜野,1695
1132505,八幡宿,1696
1132506,五井,1697
1132507,姉ヶ崎,1698
1132508,長浦(千葉),1699
1132509,袖ヶ浦,1700
1132510,巌根,1701
1132511,木更津,1702
1132512,君津,1703
1132513,青堀,1704
1132514,大貫,1705
1132515,佐貫町,1706
1132516,上総湊,1707
1132517,竹岡,1708
1132518,浜金谷,1709
1132519,保田(千葉),1710
1132520,安房勝山,1711
1132521,岩井,1712
1132522,富浦(千葉),1713
1132523,那古船形,1714
1132524,館山,1715
1132525,九重,1716
1132526,千倉,1717
1132527,千歳(千葉),1718
1132528,南三原,1719
1132529,和田浦,1720
1132530,江見,1721
1132531,太海,1722
1132602,八丁堀(東京),1723
1132603,越中島,1724
1132604,潮見,1725
1132605,新木場,1726
1132606,葛西臨海公園,1727
1132607,舞浜,1728
1132608,新浦安,1729
1132609,市川塩浜,1730
1132610,二俣新町,1731
1132611,南船橋,1732
1132612,新習志野,1733
1132613,幕張豊砂,9388
1132614,海浜幕張,1734
1132615,検見川浜,1735
1132616,稲毛海岸,1736
1132617,千葉みなと,1737
1132702,酒々井,1738
1132703,成田,1739
2300140,京成成田,4895
1132813,空港第２ビル（成田第２・第３ターミナル）,1740
1132705,成田空港（成田第１ターミナル）,1741
1132706,久住,1742
1132707,滑河,1743
1132708,下総神崎,1744
1132709,大戸,1745
1132710,佐原,1746
1132711,香取,1747
1132712,水郷,1748
1132713,小見川,1749
1132714,笹川,1750
1132715,下総橘,1751
1132716,下総豊里,1752
1132717,椎柴,1753
1132721,東我孫子,1754
1132722,湖北,1755
1132723,新木(千葉),1756
1132724,布佐,1757
1132725,木下,1758
1132726,小林(千葉),1759
1132727,安食,1760
1132728,下総松崎,1761
1132903,十二橋,1762
1132904,潮来,1763
1132905,延方,1764
1132906,鹿島神宮,1765
1132907,鹿島サッカースタジアム（臨）,1766
1133002,祇園(千葉),1767
1133003,上総清川,1768
1133004,東清川,1769
1133005,横田,1770
1133006,東横田,1771
1133007,馬来田,1772
1133008,下郡,1773
1133009,小櫃,1774
1133010,俵田,1775
1133011,久留里,1776
1133012,平山,1777
1133013,上総松丘,1778
1133014,上総亀山,1779
1133102,福俵,1780
1133103,東金,1781
1133104,求名,1782
1133203,与野,1783
1133204,北浦和,1784
1133207,蕨,1785
1133208,西川口,1786
1133209,川口,1787
1133211,東十条,1788
1133212,王子,1789
9930516,王子駅前,6649
1133213,上中里,1790
1133228,大井町,1791
1133229,大森(東京),1792
1133230,蒲田,1793
1133233,新子安,1794
2700121,京急新子安,5149
1133402,下野花岡,1795
1133403,仁井田(栃木),1796
1133404,鴻野山,1797
1133405,大金,1798
1133406,小塙,1799
1133407,滝(栃木),1800
1133408,烏山,1801
1133501,渋川,1802
1133502,金島(群馬),1803
1133503,祖母島,1804
1133504,小野上,1805
1133505,小野上温泉,1806
1133506,市城,1807
1133507,中之条,1808
1133508,群馬原町,1809
1133509,郷原,1810
1133510,矢倉(群馬),1811
1133511,岩島,1812
1133512,川原湯温泉,1813
1133513,長野原草津口,1814
1133515,群馬大津,1815
1133516,羽根尾,1816
1133517,袋倉,1817
1133518,万座・鹿沢口,1818
1133519,大前,1819
1133702,北高崎,1820
1133703,群馬八幡,1821
1133704,安中,1822
1133705,磯部(群馬),1823
1133706,松井田,1824
1133707,西松井田,1825
1133708,横川(群馬),1826
1133802,常陸青柳,1827
1133803,常陸津田,1828
1133804,後台,1829
1133805,下菅谷,1830
1133806,中菅谷,1831
1133807,上菅谷,1832
1133808,南酒出,1833
1133809,額田(茨城),1834
1133810,河合,1835
1133811,谷河原,1836
1133812,常陸太田,1837
1133813,常陸鴻巣,1838
1133814,瓜連,1839
1133815,静,1840
1133816,常陸大宮,1841
1133817,玉川村,1842
1133818,野上原,1843
1133819,山方宿,1844
1133820,中舟生,1845
1133821,下小川,1846
1133822,西金,1847
1133823,上小川,1848
1133824,袋田,1849
1133825,常陸大子,1850
1133826,下野宮,1851
1133827,矢祭山,1852
1133828,東館,1853
1133829,南石井,1854
1133830,磐城石井,1855
1133831,磐城塙,1856
1133832,近津,1857
1133833,中豊,1858
1133834,磐城棚倉,1859
1133835,磐城浅川,1860
1133836,里白石,1861
1133837,磐城石川,1862
1133838,野木沢,1863
1133839,川辺沖,1864
1133840,泉郷,1865
1133841,川東(福島),1866
1133842,小塩江,1867
1133843,谷田川,1868
1133844,磐城守山,1869
1133902,小田林,1870
1133903,結城,1871
1133904,東結城,1872
1133905,川島,1873
1133906,玉戸,1874
1133907,下館,1875
1133908,新治,1876
1133909,大和(茨城),1877
1133910,岩瀬,1878
1133911,羽黒(茨城),1879
1133912,福原,1880
1133913,稲田,1881
1133914,笠間,1882
1133915,宍戸,1883
1134002,鶴田,1884
1134003,鹿沼,1885
1134004,文挟,1886
1134005,下野大沢,1887
1134006,今市,1888
1134007,日光,1889
2100326,東武日光,4690
1134102,高崎問屋町,1890
1134103,井野(群馬),1891
1134104,新前橋,1892
1134105,前橋,1893
1134106,前橋大島,1894
1134107,駒形,1895
1134108,伊勢崎,1896
1134109,国定,1897
1134110,岩宿,1898
1134111,桐生,1899
1134112,小俣(栃木),1900
1134113,山前,1901
1134114,足利,1902
1134122,あしかがフラワーパーク,9331
1134115,富田(栃木),1903
1134116,佐野,1904
1134117,岩舟,1905
1134118,大平下,1906
1134119,栃木,1907
1134120,思川,1908
1134205,群馬総社,1909
1134206,八木原,1910
1134208,敷島,1911
1134209,津久田,1912
1134210,岩本,1913
1134211,沼田,1914
1134212,後閑,1915
1134213,上牧(群馬),1916
1134214,水上,1917
1134215,湯檜曽,1918
1134216,土合,1919
1134217,土樽,1920
1134218,越後中里,1921
1134219,岩原スキー場前,1922
100508,越後湯沢,1923
1134221,石打,1924
1134222,大沢(新潟),1925
1134223,上越国際スキー場前,1926
1134224,塩沢,1927
1134225,六日町,1928
1134226,五日町,1929
100509,浦佐,1930
1134228,八色,1931
1134230,越後堀之内,1932
1134231,北堀之内,1933
1134232,越後川口,1934
1134233,小千谷,1935
1134234,越後滝谷,1936
1134235,宮内(新潟),1937
100510,長岡,1938
1140102,甲斐小泉,1939
1140103,甲斐大泉,1940
1140104,清里,1941
1140105,野辺山,1942
1140106,信濃川上,1943
1140107,佐久広瀬,1944
1140108,佐久海ノ口,1945
1140109,海尻,1946
1140110,松原湖,1947
1140111,小海,1948
1140112,馬流,1949
1140113,高岩(長野),1950
1140114,八千穂,1951
1140115,海瀬,1952
1140116,羽黒下,1953
1140117,青沼,1954
1140118,臼田,1955
1140119,龍岡城,1956
1140120,太田部,1957
1140121,中込,1958
1140122,滑津,1959
1140123,北中込,1960
1140124,岩村田,1961
100904,佐久平,1962
1140126,中佐都,1963
1140127,美里,1964
1140128,三岡,1965
1140129,乙女,1966
1140130,東小諸,1967
1140131,小諸,1968
1140201,富士,1969
1140202,柚木(JR),1970
1140203,竪堀,1971
1140204,入山瀬,1972
1140205,富士根,1973
1140206,源道寺,1974
1140207,富士宮,1975
1140208,西富士宮,1976
1140209,沼久保,1977
1140210,芝川,1978
1140211,稲子,1979
1140212,十島,1980
1140213,井出,1981
1140214,寄畑,1982
1140215,内船,1983
1140216,甲斐大島,1984
1140217,身延,1985
1140218,塩之沢,1986
1140219,波高島,1987
1140220,下部温泉,1988
1140221,甲斐常葉,1989
1140222,市ノ瀬,1990
1140223,久那土,1991
1140224,甲斐岩間,1992
1140225,落居,1993
1140226,鰍沢口,1994
1140227,市川大門,1995
1140228,市川本町,1996
1140229,芦川,1997
1140230,甲斐上野,1998
1140231,東花輪,1999
1140232,小井川,2000
1140233,常永,2001
