code,id,name,name_kana,name_formal,station_size,company_code,color,symbol,closed,closed_date,impl
1002,0096b0,東海道新幹線,とうかいどうしんかんせん,NULL,17,3,#0000FF,NULL,0,NULL,1
1003,4c9e90,山陽新幹線,さんようしんかんせん,NULL,19,4,#0000FF,NULL,0,NULL,1
1004,a719bd,東北新幹線,とうほくしんかんせん,NULL,23,2,#008000,NULL,0,NULL,1
1005,d4a3f7,上越新幹線,じょうえつしんかんせん,NULL,12,2,NULL,NULL,0,NULL,1
1006,0dd500,上越新幹線(上越線),じょうえつしんかんせん(じょうえつせん),上越新幹線(ガーラ湯沢支線),2,2,#00B3E6,NULL,0,NULL,1
1009,4e16d0,北陸新幹線,ほくりくしんかんせん,NULL,13,2,NULL,NULL,0,NULL,1
1010,6b44b9,九州新幹線,きゅうしゅうしんかんせん,NULL,12,6,#FF0000,NULL,0,NULL,1
1011,444fde,北海道新幹線,ほっかいどうしんかんせん,NULL,4,1,#2BC431,NULL,0,NULL,1
11101,aaa21c,JR函館本線(函館～長万部),じぇいあーるはこだてほんせん,NULL,38,1,#0072BC,NULL,0,NULL,1
11102,1eb104,JR函館本線(長万部～小樽),じぇいあーるはこだてほんせん,NULL,19,1,#ED1C23,S,0,NULL,1
11103,1f0306,JR函館本線(小樽～旭川),じぇいあーるはこだてほんせん,NULL,48,1,NULL,NULL,0,NULL,1
11104,823dfb,JR室蘭本線(長万部・室蘭～苫小牧),じぇいあーるむろらんほんせん,NULL,34,1,#0072BC,NULL,0,NULL,1
11105,96c7b5,JR室蘭本線(苫小牧～岩見沢),じぇいあーるむろらんほんせん,NULL,14,1,NULL,NULL,0,NULL,1
11106,60fdd0,JR根室本線(滝川～新得),じぇいあーるねむろほんせん,NULL,18,1,#F6989D,T,0,NULL,1
11107,17d497,JR根室本線(新得～釧路),じぇいあーるねむろほんせん,NULL,31,1,#8CC63E,K,0,NULL,1
11108,1ed5e3,JR根室本線(花咲線)(釧路～根室),じぇいあーるねむろほんせん(はなせきせん),JR根室本線(釧路～根室),21,1,NULL,NULL,0,NULL,1
11109,e4b697,JR千歳線,じぇいあーるちとせせん,NULL,22,1,NULL,NULL,0,NULL,1
11110,a8d423,JR石勝線,じぇいあーるせきしょうせん,NULL,15,1,#8CC63E,NULL,0,NULL,1
11111,2f359f,JR日高本線,じぇいあーるひだかほんせん,NULL,29,1,NULL,NULL,0,NULL,1
11112,f32e7c,JR札沼線,じぇいあーるさっしょうせん,NULL,42,1,#00A54F,NULL,0,NULL,1
11113,a45680,JR留萌本線,じぇいあーるるもいほんせん,NULL,20,1,NULL,NULL,0,NULL,1
11114,a2d866,JR富良野線,じぇいあーるふらのせん,NULL,18,1,#AA5EA6,F,0,NULL,1
11115,19f8a4,JR宗谷本線,じぇいあーるそうやほんせん,NULL,53,1,#954A35,NULL,0,NULL,1
11116,5c7488,JR石北本線,じぇいあーるせきほくほんせん,NULL,42,1,#F7931D,A,0,NULL,1
11117,1dc0f0,JR釧網本線,じぇいあーるせんもうほんせん,NULL,28,1,#EF59A1,NULL,0,NULL,1
11118,4030c3,JR海峡線,じぇいあーるかいきょうせん,NULL,5,1,#0099FF,NULL,1,2016-03-26,1
11119,0030da,JR江差線,じぇいあーるえさしせん,NULL,22,1,NULL,NULL,1,2016-03-26,1
11201,e27da6,JR東北本線(八戸～青森),じぇいあーるとうほくほんせん,NULL,20,2,#008000,NULL,1,2010-12-04,1
11202,0494a8,JR奥羽本線(新庄～青森),じぇいあーるおううほんせん,NULL,67,2,#FF6600,NULL,0,NULL,1
11231,6d00c9,JR東北本線(黒磯～利府・盛岡),じぇいあーるとうほくほんせん,NULL,85,2,#3CB371,NULL,0,NULL,1
11203,ddb025,JR大湊線(はまなすベイライン大湊線),じぇいあーるおおみなとせん,JR大湊線,11,2,#F1AA28,NULL,0,NULL,1
11204,0fd853,JR五能線,じぇいあーるごのうせん,NULL,43,2,#0C7AAD,NULL,0,NULL,1
11205,6d21eb,JR津軽線,じぇいあーるつがるせん,NULL,18,2,#15A2C4,NULL,0,NULL,1
11206,c2efc5,JR八戸線,じぇいあーるはちのへせん,NULL,24,2,#E93920,NULL,0,NULL,1
11207,0597e3,JR岩泉線,じぇいあーるいわいずみせん,NULL,9,2,#808080,NULL,1,2014-04-01,1
11208,8cbf9c,JR大船渡線(ドラゴンレール大船渡線),じぇいあーるおおふなとせん,JR大船渡線,39,2,#F18E44,NULL,0,NULL,1
11209,7b973e,JR釜石線(銀河ドリームライン釜石線),じぇいあーるかまいしせん,JR釜石線,24,2,#0073BF,NULL,0,NULL,1
11210,862068,JR北上線,じぇいあーるきたかみせん,NULL,17,2,#851A72,NULL,0,NULL,1
11211,02c554,JR田沢湖線,じぇいあーるたざわこせん,NULL,17,2,#9D72B0,NULL,0,NULL,1
11212,11653a,JR花輪線(十和田八幡平四季彩ライン),じぇいあーるはなわせん(とわだはちまんたいしきさいらいん),JR花輪線,27,2,#FF0000,NULL,0,NULL,1
11213,0de295,JR山田線,じぇいあーるやまだせん,NULL,18,2,#CD7A1E,NULL,0,NULL,1
11214,ca35da,JR羽越本線,じぇいあーるうえつほんせん,NULL,60,2,#75C8FF,NULL,0,NULL,1
11215,7d26f1,JR男鹿線,じぇいあーるおがせん,NULL,9,2,#36823E,NULL,0,NULL,1
11216,e4029b,JR奥羽本線(山形線)(福島～新庄),じぇいあーるおううほんせん,JR奥羽本線(福島～新庄),36,2,#FFA030,NULL,0,NULL,1
11217,e1c3cf,JR仙山線,じぇいあーるせんざんせん,NULL,20,2,#72BC4A,NULL,0,NULL,1
11218,a0f0a8,JR左沢線(フルーツライン左沢線),じぇいあーるあてらざわせん(ふるーつらいんあてらざわせん),JR左沢線,12,2,#0073BF,NULL,0,NULL,1
11219,85eecb,JR米坂線,じぇいあーるよねさかせん,NULL,20,2,#9E7EB9,NULL,0,NULL,1
11220,1c6980,JR陸羽西線(奥の細道最上川ライン),じぇいあーるりくうさいせん(おくのほそみちもがみがわらいん),JR陸羽西線,10,2,#6FBF7F,NULL,0,NULL,1
11221,9c74cc,JR陸羽東線(奥の細道湯けむりライン),じぇいあーるりくうとうせん(おくのほそみちゆけむりらいん),JR陸羽東線,27,2,#888888,NULL,0,NULL,1
11222,8ad2ff,JR仙石線,じぇいあーるせんせきせん,NULL,32,2,#00AAEE,NULL,0,NULL,1
11223,4ed3cd,JR石巻線,じぇいあーるいしのまきせん,NULL,14,2,#ED77A4,NULL,0,NULL,1
11224,b999b1,JR気仙沼線,じぇいあーるけせんぬません,NULL,27,2,NULL,NULL,0,NULL,1
11225,c7cf37,JR磐越西線(郡山～会津若松),じぇいあーるばんえつさいせん,NULL,16,2,#CB7B35,NULL,0,NULL,1
11226,bf4f66,JR磐越西線(森と水とロマンの鉄道),じぇいあーるばんえつさいせん(もりとみずとろまんのてつどう),NULL,28,2,#CB7B35,NULL,0,NULL,1
11227,1445ab,JR只見線,じぇいあーるただみせん,NULL,38,2,#008DD1,NULL,0,NULL,1
11228,90cd89,JR磐越東線(ゆうゆうあぶくまライン),じぇいあーるばんえつとうせん,JR磐越東線,16,2,#C71585,NULL,0,NULL,1
11229,e785de,JR常磐線(取手～いわき),じぇいあーるじょうばんせん,NULL,35,2,#3333FF,NULL,0,NULL,1
11230,f75599,JR常磐線(いわき～仙台),じぇいあーるじょうばんせん,NULL,35,2,#3333FF,NULL,0,NULL,1
11301,ff8c6a,JR東海道本線(東京～熱海),じぇいあーるとうかいどうほんせん,NULL,21,2,#F68B1E,JT,0,NULL,1
11302,39b88f,JR山手線,じぇいあーるやまのてせん,NULL,30,2,#9ACD32,JY,0,NULL,1
11303,91c205,JR南武線,じぇいあーるなんぶせん,NULL,30,2,#FFD400,JN,0,NULL,1
11304,66f6db,JR鶴見線,じぇいあーるつるみせん,NULL,13,2,#FFD400,JI,0,NULL,1
11305,dc7c53,JR武蔵野線,じぇいあーるむさしのせん,NULL,27,2,#F15A22,JM,0,NULL,1
11306,69b0a0,JR横浜線,じぇいあーるよこはません,NULL,20,2,#9ACD32,JH,0,NULL,1
11307,376e23,JR根岸線,じぇいあーるねぎしせん,NULL,12,2,#00B2E5,JK,0,NULL,1
11308,a048fc,JR横須賀線,じぇいあーるよこすかせん,NULL,19,2,#007AC0,JO,0,NULL,1
11309,e80090,JR相模線,じぇいあーるさがみせん,NULL,19,2,#009793,NULL,0,NULL,1
11311,833adc,JR中央本線(東京～塩尻),じぇいあーるちゅうおうほんせん,NULL,53,2,#0000FF,NULL,0,NULL,1
11312,58158b,JR中央線(快速),じぇいあーるちゅうおうせん,NULL,24,2,#F15A22,JC,0,NULL,1
11313,bacc17,JR中央・総武線,じぇいあーるちゅうおう・そうぶせん,JR中央・総武緩行線,39,2,#FFD400,JB,0,NULL,1
11314,fdcd01,JR総武本線,じぇいあーるそうぶほんせん,NULL,31,2,#FFC20D,NULL,0,NULL,1
11315,4cc2c7,JR青梅線,じぇいあーるおうめせん,NULL,25,2,#F15A22,JC,0,NULL,1
11316,f40a7c,JR五日市線,じぇいあーるいつかいちせん,NULL,8,2,#F15A22,JC,0,NULL,1
11317,0b3cc9,JR八高線(八王子～高麗川),じぇいあーるはちこうせん,NULL,9,2,#A8A39D,NULL,0,NULL,1
11318,5aee92,JR八高線(高麗川～高崎),じぇいあーるはちこうせん,NULL,16,2,#A8A39D,NULL,0,NULL,1
11319,2d2b3a,JR東北本線(宇都宮線),じぇいあーるとうほくほんせん,JR東北本線,33,2,#F68B1E,JU,0,NULL,1
11320,02d454,JR常磐線(上野～取手),じぇいあーるじょうばんせん,NULL,19,2,#00B261,NULL,0,NULL,1
11321,ea7240,JR埼京線,じぇいあーるさいきょうせん,NULL,19,2,#00B48D,JA,0,NULL,1
11322,15a08a,JR川越線,じぇいあーるかわごえせん,NULL,11,2,NULL,NULL,0,NULL,1
11323,e31da4,JR高崎線,じぇいあーるたかさきせん,NULL,24,2,#F68B1E,JU,0,NULL,1
11324,baba65,JR外房線,じぇいあーるそとぼうせん,NULL,27,2,#DB4028,NULL,0,NULL,1
11325,c628ee,JR内房線,じぇいあーるうちぼうせん,NULL,32,2,#00BFFF,NULL,0,NULL,1
11326,c930f9,JR京葉線,じぇいあーるけいようせん,NULL,17,2,#C9242F,JE,0,NULL,1
11327,f204e9,JR成田線,じぇいあーるなりたせん,NULL,28,2,#000000,JO,0,NULL,1
11328,859601,JR成田エクスプレス,じぇいあーるなりたえくすぷれす,NULL,21,2,NULL,NULL,0,NULL,1
11329,7fe2ca,JR鹿島線,じぇいあーるかしません,NULL,7,2,#C56E2E,NULL,0,NULL,1
11330,a3fab8,JR久留里線,じぇいあーるくるりせん,NULL,14,2,#00AC97,NULL,0,NULL,1
11331,d88aa7,JR東金線,じぇいあーるとうがねせん,NULL,5,2,#F15A22,NULL,0,NULL,1
11332,69d2d0,JR京浜東北線,じぇいあーるけいひんとうほくせん,NULL,36,2,#00B2E5,JK,0,NULL,1
11333,f8787b,JR湘南新宿ライン,じぇいあーるしょうなんしんじゅくらいん,NULL,16,2,#E21F26,JS,0,NULL,1
11343,d11c9e,JR上野東京ライン,じぇいあーるうえのとうきょうらいん,上野東京ライン,2,2,#F68B1E,JU,0,NULL,1
11334,771730,JR烏山線,じぇいあーるからすやません,NULL,8,2,#008000,NULL,0,NULL,1
11335,d103e5,JR吾妻線,じぇいあーるあがつません,NULL,19,2,#0F5474,NULL,0,NULL,1
11337,3b609e,JR信越本線,じぇいあーるしんえつほんせん,NULL,8,2,#9ACD32,NULL,0,NULL,1
11338,0f46c5,JR水郡線,じぇいあーるすいぐんせん,NULL,46,2,#368C44,NULL,0,NULL,1
11339,26e059,JR水戸線,じぇいあーるみとせん,NULL,16,2,#3333FF,NULL,0,NULL,1
11340,59cb13,JR日光線,じぇいあーるにっこうせん,NULL,7,2,#880022,NULL,0,NULL,1
11341,e9e076,JR両毛線,じぇいあーるりょうもうせん,NULL,22,2,#FFFF00,NULL,0,NULL,1
11342,1d2d8b,JR上越線,じぇいあーるじょうえつせん,NULL,36,2,#00B3E6,NULL,0,NULL,1
11401,b7288e,JR小海線(八ヶ岳高原線),じぇいあーるこうみせん(やつがたけこうげんせん),JR小海線,31,2,#008000,NULL,0,NULL,1
11402,b3c630,JR身延線,じぇいあーるみのぶせん,NULL,39,3,NULL,NULL,0,NULL,1
11403,36c983,JR信越本線(篠ノ井～長野),じぇいあーるしんえつほんせん,NULL,5,2,#00BFFF,NULL,0,NULL,1
11404,df8569,JR信越本線(直江津～新潟),じぇいあーるしんえつほんせん,NULL,42,2,#00B3E6,NULL,0,NULL,1
11405,17da13,JR北陸本線(富山～直江津),じぇいあーるほくりくほんせん,NULL,24,4,NULL,NULL,1,2015-03-14,1
11406,ea45bc,JR白新線,じぇいあーるはくしんせん,NULL,10,2,#F387B7,NULL,0,NULL,1
11407,24151f,JR飯山線,じぇいあーるいいやません,NULL,31,2,#9ACD32,NULL,0,NULL,1
11408,3d62cd,JR越後線,じぇいあーるえちごせん,NULL,32,2,#40934D,NULL,0,NULL,1
11409,061970,JR大糸線,じぇいあーるおおいとせん,NULL,42,2,#9370DB,NULL,0,NULL,1
11410,01316a,JR弥彦線,じぇいあーるやひこせん,NULL,11,2,#922790,NULL,0,NULL,1
11411,c4c71b,JR中央本線(名古屋～塩尻),じぇいあーるちゅうおうほんせん,NULL,40,3,#3B6C9C,CF,0,NULL,1
11412,a44152,JR篠ノ井線,じぇいあーるしののいせん,NULL,15,2,#F77321,NULL,0,NULL,1
11413,a0c4b3,JR飯田線(豊橋～天竜峡),じぇいあーるいいだせん,NULL,51,3,#87CEEB,CD,0,NULL,1
11414,e23796,JR飯田線(天竜峡～辰野),じぇいあーるいいだせん,NULL,44,3,#87CEEB,CD,0,NULL,1
11415,0a8372,JR北陸本線(米原～金沢),じぇいあーるほくりくほんせん,NULL,43,4,NULL,NULL,0,NULL,1
11416,7e050d,JR高山本線,じぇいあーるたかやまほんせん,NULL,45,3,NULL,CG,0,NULL,1
11417,eb96b5,JR城端線,じぇいあーるじょうはなせん,NULL,14,4,NULL,NULL,0,NULL,1
11418,ec058d,JR氷見線,じぇいあーるひみせん,NULL,8,4,NULL,NULL,0,NULL,1
11419,669cf3,JR七尾線,じぇいあーるななおせん,NULL,20,4,#B7282E,NULL,0,NULL,1
11421,447d7f,JR越美北線(九頭竜線),じぇいあーるえつみほくせん(くずりゅうせん),JR越美北線,23,4,NULL,NULL,0,NULL,1
11422,732431,JR小浜線,じぇいあーるおばません,NULL,24,4,NULL,NULL,0,NULL,1
11501,383001,JR東海道本線(熱海～浜松),じぇいあーるとうかいどうほんせん,NULL,35,3,#F57615,CA,0,NULL,1
11502,159e94,JR東海道本線(浜松～岐阜),じぇいあーるとうかいどうほんせん,NULL,41,3,#F57615,CA,0,NULL,1
11503,d27067,JR東海道本線(岐阜～美濃赤坂・米原),じぇいあーるとうかいどうほんせん,NULL,12,3,#F57615,CA,0,NULL,1
11504,b2110b,JR伊東線,じぇいあーるいとうせん,NULL,6,2,#F68B1E,NULL,0,NULL,1
11505,3bec94,JR御殿場線,じぇいあーるごてんばせん,NULL,19,3,#247B30,CB,0,NULL,1
11506,8d391a,JR武豊線,じぇいあーるたけとよせん,NULL,10,3,NULL,CE,0,NULL,1
11507,8031dd,JR太多線,じぇいあーるたいたせん,NULL,8,3,#BFBA2F,CI,0,NULL,1
11508,146fd6,JR関西本線(名古屋～亀山),じぇいあーるかんさいほんせん,NULL,18,3,#3DBC87,CJ,0,NULL,1
11509,10f069,JR関西本線(亀山～加茂),じぇいあーるかんさいほんせん,NULL,12,4,#5726B7,V,0,NULL,1
11510,d1a3fc,JR紀勢本線,じぇいあーるきせいほんせん,NULL,41,3,NULL,NULL,0,NULL,1
11511,34383f,JR草津線,じぇいあーるくさつせん,NULL,11,4,#5A9934,C,0,NULL,1
11512,b1c370,JR参宮線,じぇいあーるさんぐうせん,NULL,11,3,NULL,NULL,0,NULL,1
11513,053b08,JR名松線,じぇいあーるめいしょうせん,NULL,15,3,NULL,NULL,0,NULL,1
11601,314055,JR東海道本線(琵琶湖線)(米原～京都),じぇいあーるとうかいどうほんせん(びわこせん),JR東海道本線(米原～京都),20,4,#0072BC,A,0,NULL,1
11602,a0face,JR東海道本線(京都線)(京都～大阪),じぇいあーるとうかいどうほんせん(きょうとせん),JR東海道本線(京都～大阪),17,4,#0072BC,A,0,NULL,1
11603,8d61a7,JR東海道本線(神戸線)(大阪～神戸),じぇいあーるとうかいどうほんせん(こうべせん),JR東海道本線(大阪～神戸),17,4,#0072BC,A,0,NULL,1
11605,acd783,JR湖西線,じぇいあーるこせいせん,NULL,22,4,#00ACD1,B,0,NULL,1
11607,32f472,JR関西本線(大和路線)(加茂～ＪＲ難波),じぇいあーるかんさいほんせん(やまとじせん),JR関西本線(加茂～ＪＲ難波),22,4,#00B17B,Q,0,NULL,1
11608,eb7489,JR山陽本線(神戸線)(神戸～姫路),じぇいあーるさんようほんせん(こうべせん),JR山陽本線(神戸～姫路),23,4,#0072BC,A,0,NULL,1
11609,8dcc61,JR山陽本線(姫路～岡山),じぇいあーるさんようほんせん,NULL,19,4,NULL,NULL,0,NULL,1
11610,ee50a1,JR山陽本線(岡山～三原),じぇいあーるさんようほんせん,NULL,20,4,#009966,NULL,0,NULL,1
11611,2cffe5,JR山陽本線(三原～岩国),じぇいあーるさんようほんせん,NULL,31,4,NULL,NULL,0,NULL,1
11612,d24f07,JR山陽本線(岩国～門司),じぇいあーるさんようほんせん,NULL,37,4,NULL,NULL,0,NULL,1
11613,41516e,JR山陽本線(兵庫～和田岬),じぇいあーるさんようほんせん,NULL,2,4,NULL,NULL,0,NULL,1
11614,1e4dc2,JR山陰本線(嵯峨野線)(京都～園部),じぇいあーるさんいんほんせん(さがのせん),JR山陰本線(京都～園部),16,4,#878DDC,E,0,NULL,1
11615,6eedcc,JR山陰本線(園部～豊岡),じぇいあーるさんいんほんせん,NULL,24,4,#878DDC,E,0,NULL,1
11616,fe4ba9,JR山陰本線(豊岡～米子),じぇいあーるさんいんほんせん,NULL,41,4,#B8D200,NULL,0,NULL,1
11617,f1b0e1,JR片町線(学研都市線),じぇいあーるかたまちせん,JR片町線,24,4,#FF1493,H,0,NULL,1
11618,3d4054,JR奈良線,じぇいあーるならせん,奈良線,21,4,#AA731C,D,0,NULL,1
11622,5c7e2c,JR舞鶴線,じぇいあーるまいづるせん,NULL,11,4,#FF8E1F,L,0,NULL,1
11623,56c24a,JR大阪環状線,じぇいあーるおおさかかんじょうせん,大阪環状線,19,4,#E80000,O,0,NULL,1
11624,d6834a,JR桜島線(ゆめ咲線),じぇいあーるさくらじません(ゆめさきせん),JR桜島線,4,4,#0A318E,P,0,NULL,1
11625,5aa1c4,JR東西線,じぇいあーるとうざいせん,NULL,9,4,#FF1493,H,0,NULL,1
11626,983ea4,JR阪和線(天王寺～和歌山),じぇいあーるはんわせん,阪和線(天王寺～和歌山),35,4,#FF6600,R,0,NULL,1
11627,6d4c22,JR阪和線(鳳～東羽衣),じぇいあーるはんわせん,阪和線(鳳～東羽衣),2,4,NULL,NULL,0,NULL,1
11628,0ce7f7,JR関西空港線,じぇいあーるかんさいくうこうせん,NULL,3,4,#0072BC,S,0,NULL,1
11629,c96cfb,JR福知山線(宝塚線)(新大阪～篠山口),じぇいあーるふくちやません(たからづかせん),JR福知山線(新大阪～篠山口),25,4,#FFBA00,G,0,NULL,1
11630,2ab61b,JR福知山線(篠山口～福知山),じぇいあーるふくちやません,福知山線(篠山口～福知山),10,4,#FFBA00,G,0,NULL,1
11631,b88e21,JR赤穂線,じぇいあーるあこうせん,NULL,22,4,NULL,NULL,0,NULL,1
11632,22fa1e,JR加古川線,じぇいあーるかこがわせん,NULL,21,4,#00BAA5,I,0,NULL,1
11633,7120e4,JR姫新線(姫路～佐用),じぇいあーるきしんせん,NULL,12,4,#FF593E,K,0,NULL,1
11634,13eb4d,JR姫新線(佐用～新見),じぇいあーるきしんせん,NULL,25,4,#FF593E,K,0,NULL,1
11635,b7db06,JR播但線,じぇいあーるばんたんせん,NULL,21,4,#A52F5D,J,0,NULL,1
11636,976f28,JR和歌山線,じぇいあーるわかやません,NULL,36,4,#F79FBA,T,0,NULL,1
11637,128cba,JR桜井線,じぇいあーるさくらいせん,桜井線,14,4,#A0283A,U,0,NULL,1
11639,e2d8c3,JR紀勢本線(きのくに線)(新宮～和歌山),じぇいあーるきせいほんせん,JR紀勢本線(新宮～和歌山),54,4,#00B1C2,W,0,NULL,1
11640,db091c,JR紀勢本線(和歌山～和歌山市),じぇいあーるきせいほんせん,紀勢本線(和歌山～和歌山市),3,4,NULL,NULL,0,NULL,1
11641,762ba7,JRおおさか東線,じぇいあーるおおさかひがしせん,おおさか東線,14,4,#347293,F,0,NULL,1
11701,6cbdb8,JR山陰本線(米子～益田),じぇいあーるさんいんほんせん,NULL,45,4,#F26122,D,0,NULL,1
11702,488249,JR山陰本線(益田・仙崎～下関),じぇいあーるさんいんほんせん,JR山陰本線(益田～下関),40,4,#7E733D,NULL,0,NULL,1
11703,8b37eb,JR伯備線,じぇいあーるはくびせん,NULL,33,4,#35934A,V,0,NULL,1
11704,363854,JR因美線,じぇいあーるいんびせん,NULL,20,4,#996633,B,0,NULL,1
11705,487650,JR境線,じぇいあーるさかいせん,NULL,16,4,#0066B3,C,0,NULL,1
11706,749826,JR木次線,じぇいあーるきすきせん,NULL,18,4,#FFC20E,E,0,NULL,1
11707,deb7cb,JR三江線,じぇいあーるさんこうせん,NULL,35,4,#00B2E5,F,1,2018-04-01,1
11708,d4f99a,JR山口線,じぇいあーるやまぐちせん,NULL,28,4,#F37052,NULL,0,NULL,1
11709,5263fd,JR宇野線,じぇいあーるうのせん,NULL,15,4,NULL,NULL,0,NULL,1
11710,fb8bae,JR本四備讃線(瀬戸大橋線),じぇいあーるほんしびさんせん(せとおおはしせん),JR本四備讃線,6,4,#0040FF,M,0,NULL,1
11713,2b879e,JR吉備線,じぇいあーるきびせん,NULL,10,4,#F6A4B4,U,0,NULL,1
11714,63f169,JR芸備線,じぇいあーるげいびせん,NULL,46,4,#8F7DB9,P,0,NULL,1
11715,89b800,JR津山線,じぇいあーるつやません,NULL,17,4,#FDBD18,T,0,NULL,1
