code,id,name,original_name,name_kana,lat,lng,prefecture,postal_code,address,closed,open_date,closed_date,impl,attr
3001706,f69224,日本ライン今渡,日本ライン今渡,にほんらいんいまわたり,35.432302,137.036818,21,509-0207,可児市今渡字野市場４０６-２,0,NULL,NULL,1,heat
3001708,8007d2,明智(名古屋鉄道),明智,あけち,35.433208,137.087295,21,509-0217,岐阜県可児市平貝戸川田551,0,NULL,NULL,1,eco
3001709,9a21d8,顔戸,顔戸,ごうど,35.434522,137.105154,21,505-0122,可児郡御嵩町大字顔戸山之神３１８-３,0,NULL,NULL,1,eco
3001710,9107cc,御嵩口,御嵩口,みたけぐち,35.431281,137.121741,21,505-0121,可児郡御嵩町中字茶園原４７３,0,NULL,NULL,1,eco
3001711,752575,御嵩,御嵩,みたけ,35.429723,137.127527,21,505-0121,可児郡御嵩町中字西之門２３０２-２,0,NULL,NULL,1,eco
3001801,03377e,上飯田,上飯田,かみいいだ,35.203845,136.929642,23,462-0808,名古屋市北区上飯田通２-４０,0,NULL,NULL,1,cool
3001802,3ca7c5,味鋺,味鋺,あじま,35.222478,136.936113,23,462-0013,名古屋市北区東味鋺２-１２３,0,NULL,NULL,1,cool
3001803,f19125,味美(名古屋鉄道),味美,あじよし,35.235209,136.937134,23,486-0958,愛知県春日井市西本町,0,NULL,NULL,1,cool
3001804,62f1b4,春日井(名古屋鉄道),春日井,かすがい,35.25035,136.936228,23,486-0963,春日井市大字春日井町字土合,0,NULL,NULL,1,cool
3001805,b53c82,牛山,牛山,うしやま,35.264014,136.931356,23,486-0901,春日井市牛山町字下荒井９５１,0,NULL,NULL,1,cool
3001806,78ac5d,間内,間内,まない,35.271585,136.9312,23,486-0901,春日井市牛山町字間内２８１-３,0,NULL,NULL,1,cool
3001807,272885,小牧口,小牧口,こまきぐち,35.281717,136.927675,23,485-0023,小牧市北外山字大畔,0,NULL,NULL,1,cool
3001808,15ac6b,小牧,小牧,こまき,35.28915,136.928461,23,485-0029,小牧市中央１丁目,0,NULL,NULL,1,heat
3001809,f6105c,小牧原,小牧原,こまきはら,35.300145,136.935836,23,485-0012,小牧市小牧原新田字南原,0,NULL,NULL,1,heat
3001810,226bd8,味岡,味岡,あじおか,35.309301,136.940304,23,485-0011,小牧市岩崎１４３,0,NULL,NULL,1,heat
3001811,ba4337,田県神社前,田県神社前,たがたじんじゃまえ,35.317422,136.943675,23,485-0003,小牧市久保一色字佃１０５２-２,0,NULL,NULL,1,heat
3001812,f3d412,楽田,楽田,がくでん,35.330548,136.950101,23,484-0861,犬山市若宮１２６-２,0,NULL,NULL,1,eco
3001813,568071,羽黒(愛知),羽黒,はぐろ,35.351519,136.952486,23,484-0894,犬山市羽黒字古市場７５-１,0,NULL,NULL,1,eco
3002002,a19290,西笠松,西笠松,にしかさまつ,35.36906,136.757901,21,501-6077,羽島郡笠松町天王町４５,0,NULL,NULL,1,cool
3002003,eb7979,柳津(岐阜),柳津,やないづ,35.365114,136.739651,21,501-6111,岐阜市柳津町宮東,0,NULL,NULL,1,heat
3002004,4548b8,南宿,南宿,みなみじゅく,35.347869,136.728604,21,501-6203,羽島市足近町南宿字北出９１６-１,0,NULL,NULL,1,heat
3002005,45bb29,須賀,須賀,すか,35.340192,136.726805,21,501-6217,羽島市正木町須賀小松２１９,0,NULL,NULL,1,eco
3002006,54d4a6,不破一色,不破一色,ふわいしき,35.332959,136.721897,21,501-6216,羽島市正木町須賀字道下２２２１-５,0,NULL,NULL,1,eco
3002007,b25c40,竹鼻,竹鼻,たけはな,35.326734,136.706399,21,501-6232,羽島市竹鼻町狐穴字栄町３３０５,0,NULL,NULL,1,eco
3002008,9559a9,羽島市役所前,羽島市役所前,はしましやくしょまえ,35.321924,136.70003,21,501-6241,羽島市竹鼻町字宮町７６１,0,NULL,NULL,1,eco
3002009,98f5a7,江吉良,江吉良,えぎら,35.31543,136.699686,21,501-6236,羽島市江吉良町江東８３９,0,NULL,NULL,1,heat
3002102,b10d41,新羽島,新羽島,しんはしま,35.315471,136.686582,21,501-6301,羽島市舟橋町宮北１-１-１,0,NULL,NULL,1,heat
3100101,6a42ec,大阪難波,大阪難波,おおさかなんば,34.667113,135.499144,27,542-0076,大阪市中央区難波四丁目1-17,0,NULL,NULL,1,heat
9961810,b02e7f,なんば,なんば,なんば,34.666316,135.500277,27,542-0076,大阪市中央区難波１-９-７,0,NULL,NULL,1,eco
3100102,f0946f,近鉄日本橋,近鉄日本橋,きんてつにっぽんばし,34.666949,135.505818,27,542-0073,大阪市中央区日本橋１-１８-１４,0,NULL,NULL,1,heat
9962207,d74337,日本橋(大阪),日本橋,にっぽんばし,34.667146,135.506635,27,542-0073,大阪市中央区日本橋１-５-１２,0,NULL,NULL,1,cool
3100103,b0e96b,大阪上本町,大阪上本町,おおさかうえほんまち,34.665513,135.522189,27,543-0001,大阪市天王寺区上本町六丁目1-55,0,NULL,NULL,1,heat
3100503,678b9f,今里(近畿日本鉄道),今里,いまざと,34.664788,135.549917,27,544-0001,大阪市生野区新今里四丁目1-17,0,NULL,NULL,1,heat
3100504,988952,布施,布施,ふせ,34.664092,135.563516,27,577-0056,東大阪市長堂１-１-１８,0,NULL,NULL,1,heat
3100201,2b87ba,大和西大寺,大和西大寺,やまとさいだいじ,34.69358,135.783169,29,631-0823,奈良市西大寺国見町１-１-１,0,NULL,NULL,1,eco
3100202,3162d5,尼ヶ辻,尼ヶ辻,あまがつじ,34.681109,135.783519,29,630-8024,奈良県奈良市尼辻中町11-1,0,NULL,NULL,1,eco
3100203,6e1824,西ノ京,西ノ京,にしのきょう,34.670652,135.783186,29,630-8042,奈良市西ノ京町字金岡４０８,0,NULL,NULL,1,eco
3100204,50879b,九条(奈良),九条,くじょう,34.659523,135.782894,29,639-1001,大和郡山市九条町字出口３７５,0,NULL,NULL,1,eco
3100205,08a562,近鉄郡山,近鉄郡山,きんてつこおりやま,34.646041,135.780756,29,639-1007,大和郡山市南郡山町２３２,0,NULL,NULL,1,eco
3100206,57d827,筒井(奈良),筒井,つつい,34.620152,135.78067,29,639-1123,大和郡山市筒井町八王寺６４０,0,NULL,NULL,1,cool
3100207,0c9863,平端,平端,ひらはた,34.606712,135.782804,29,639-1033,大和郡山市昭和町５１,0,NULL,NULL,1,cool
3100208,e730d6,ファミリー公園前,ファミリー公園前,ふぁみりーこうえんまえ,34.597968,135.784987,29,639-1100,大和郡山市宮堂毘沙門３３９-２,0,NULL,NULL,1,cool
3100209,1d066d,結崎,結崎,ゆうざき,34.584586,135.784782,29,636-0202,磯城郡川西町結崎出屋敷５８４,0,NULL,NULL,1,cool
3100210,ad1c86,石見,石見,いわみ,34.571499,135.785765,29,636-0212,磯城郡三宅町石見４８５,0,NULL,NULL,1,heat
3100211,58a392,田原本,田原本,たわらもと,34.553068,135.790837,29,636-0300,磯城郡田原本町１７１,0,NULL,NULL,1,heat
3101701,4ec96d,西田原本,西田原本,にしたわらもと,34.553909,135.789512,29,636-0317,磯城郡田原本町大字殿町２０２-２,0,NULL,NULL,1,cool
3100212,28d38a,笠縫,笠縫,かさぬい,34.541422,135.794076,29,636-0343,磯城郡田原本町秦庄３３０,0,NULL,NULL,1,heat
3100213,7d746b,新ノ口,新ノ口,にのくち,34.525332,135.794631,29,634-0802,橿原市新口町１２７,0,NULL,NULL,1,heat
3100214,7e0813,大和八木,大和八木,やまとやぎ,34.513208,135.791484,29,634-0804,橿原市内膳町５-１-２,0,NULL,NULL,1,heat
3100215,c171ee,八木西口,八木西口,やぎにしぐち,34.509309,135.790707,29,634-0078,橿原市八木町１-８-３２,0,NULL,NULL,1,heat
3100216,8e7da3,畝傍御陵前,畝傍御陵前,うねびごりょうまえ,34.492758,135.794254,29,634-0061,橿原市大久保町４５５,0,NULL,NULL,1,heat
3100217,31c525,橿原神宮前,橿原神宮前,かしはらじんぐうまえ,34.483987,135.79434,29,634-0063,橿原市久米町６１８,0,NULL,NULL,1,heat
3100302,22d84f,河堀口,河堀口,こぼれぐち,34.641166,135.524237,27,545-0002,大阪市阿倍野区天王寺町南２-２４-１,0,NULL,NULL,1,heat
3100303,1a3f80,北田辺,北田辺,きたたなべ,34.632184,135.528934,27,546-0044,大阪市東住吉区北田辺４-１６-２９,0,NULL,NULL,1,heat
3100304,4484d5,今川(大阪),今川,いまがわ,34.626226,135.531148,27,546-0043,大阪市東住吉区駒川３-４-５５,0,NULL,NULL,1,heat
3100305,d3df19,針中野,針中野,はりなかの,34.616969,135.533078,27,546-0043,大阪市東住吉区駒川５-２４-８,0,NULL,NULL,1,heat
3100306,611a30,矢田(大阪),矢田,やた,34.605926,135.532942,27,546-0023,大阪市東住吉区矢田２-２５-２７,0,NULL,NULL,1,heat
3100307,e761d8,河内天美,河内天美,かわちあまみ,34.585823,135.535509,27,580-0033,松原市天美南３-１５-４１,0,NULL,NULL,1,heat
3100308,244a44,布忍,布忍,ぬのせ,34.577824,135.539415,27,580-0025,松原市北新町１-２-１,0,NULL,NULL,1,heat
3100309,3b900c,高見ノ里,高見ノ里,たかみのさと,34.575232,135.546189,27,580-0021,松原市高見の里３-１-１,0,NULL,NULL,1,heat
3100310,783704,河内松原,河内松原,かわちまつばら,34.575563,135.557097,27,580-0016,松原市上田３-５-１,0,NULL,NULL,1,heat
3100311,d184d2,恵我ノ荘,恵我ノ荘,えがのしょう,34.573591,135.572751,27,583-0885,羽曳野市南恵我之荘８-１-２３,0,NULL,NULL,1,eco
3100312,2a62df,高鷲,高鷲,たかわし,34.571602,135.584503,27,583-0882,羽曳野市高鷲１-１-１２,0,NULL,NULL,1,eco
3100313,80892e,藤井寺,藤井寺,ふじいでら,34.571669,135.594046,27,583-0027,藤井寺市岡２-７-１８,0,NULL,NULL,1,eco
3100314,636f86,土師ノ里,土師ノ里,はじのさと,34.571603,135.615622,27,583-0012,藤井寺市道明寺１-１-２８,0,NULL,NULL,1,eco
3100315,1335e5,道明寺,道明寺,どうみょうじ,34.56834,135.620399,27,583-0012,藤井寺市道明寺３-２９-１,0,NULL,NULL,1,heat
3100316,600aec,古市(大阪),古市,ふるいち,34.55416,135.609092,27,583-0852,羽曳野市古市１-１-２２,0,NULL,NULL,1,heat
3100317,220670,駒ヶ谷,駒ヶ谷,こまがたに,34.545751,135.621999,27,583-0841,大阪府羽曳野市駒ケ谷159-1,0,NULL,NULL,1,cool
3100318,af702e,上ノ太子,上ノ太子,かみのたいし,34.532974,135.637634,27,583-0842,羽曳野市飛鳥８１１,0,NULL,NULL,1,cool
3100319,d09ef8,二上山,二上山,にじょうざん,34.53907,135.685974,29,639-0245,香芝市畑４-１０６-２,0,NULL,NULL,1,cool
3100320,64a6cd,二上神社口,二上神社口,にじょうじんじゃぐち,34.532104,135.69414,29,639-0271,葛城市加守５４４,0,NULL,NULL,1,cool
3100321,ca429b,当麻寺,当麻寺,たいまでら,34.516412,135.705897,29,639-0276,葛城市當麻５４-２,0,NULL,NULL,1,heat
3100322,921462,磐城,磐城,いわき,34.511302,135.710869,29,639-2164,葛城市長尾２２０-２,0,NULL,NULL,1,heat
3100323,380e2f,尺土,尺土,しゃくど,34.508577,135.721404,29,639-2162,葛城市尺土２２８,0,NULL,NULL,1,heat
3100324,dd91cb,高田市,高田市,たかだし,34.507145,135.742119,29,635-0085,大和高田市片塩町１７-４,0,NULL,NULL,1,heat
3100325,d1db4a,浮孔,浮孔,うきあな,34.498077,135.754749,29,635-0041,大和高田市田井１１,0,NULL,NULL,1,eco
3100326,8a9a09,坊城,坊城,ぼうじょう,34.493577,135.764876,29,634-0835,橿原市東坊城町２８１-２,0,NULL,NULL,1,eco
3100327,a6a05d,橿原神宮西口,橿原神宮西口,かしはらじんぐうにしぐち,34.486187,135.781372,29,634-0821,橿原市西池尻町３７６-２,0,NULL,NULL,1,eco
9953202,36fed1,播磨,播磨,はりま,35.078242,136.674595,24,511-0862,桑名市大字播磨２５００-３,0,NULL,NULL,1,eco
9953203,5f6bd9,下深谷,下深谷,しもふかや,35.096179,136.661818,24,511-0808,桑名市大字下深谷部２２７９,0,NULL,NULL,1,heat
9953204,a67a29,下野代,下野代,しものしろ,35.115899,136.647235,24,511-0117,桑名市多度町下野代３１６２-３,0,NULL,NULL,1,heat
9953205,da3c77,多度,多度,たど,35.133855,136.640594,24,511-0105,桑名市多度町小山１８６０-２,0,NULL,NULL,1,cool
9953206,e6fc4b,美濃松山,美濃松山,みのまつやま,35.160724,136.632644,21,503-0535,海津市南濃町松山古堤２２１,0,NULL,NULL,1,eco
9953207,b75397,石津(岐阜),石津,いしづ,35.181032,136.627765,21,503-0532,海津市南濃町太田通９２,0,NULL,NULL,1,eco
9953208,d102af,美濃山崎,美濃山崎,みのやまざき,35.198658,136.621595,21,503-0415,海津市南濃町山崎大立２６７,0,NULL,NULL,1,eco
9953209,086d46,駒野,駒野,こまの,35.22385,136.603389,21,503-0411,海津市南濃町駒野横道上６１７-５,0,NULL,NULL,1,eco
9953210,c7a638,美濃津屋,美濃津屋,みのつや,35.251532,136.566651,21,503-0401,海津市南濃町津屋借畑２６９３-５,0,NULL,NULL,1,eco
9953211,f50eae,養老,養老,ようろう,35.28693,136.556739,21,503-1261,養老郡養老町鷲巣白石道１２００,0,NULL,NULL,1,eco
9953212,e3a103,美濃高田,美濃高田,みのたかだ,35.309074,136.563602,21,503-1314,養老郡養老町高田字古宮８４２-４,0,NULL,NULL,1,heat
9953213,525b4c,烏江,烏江,からすえ,35.305346,136.592258,21,503-1315,養老郡養老町烏江１０７４-１,0,NULL,NULL,1,heat
9953214,2134f7,大外羽,大外羽,おおとば,35.315092,136.597382,21,503-0963,大垣市西大外羽３-２８,0,NULL,NULL,1,heat
9953215,b8d017,友江,友江,ともえ,35.326501,136.600672,21,503-0955,大垣市友江町２２１,0,NULL,NULL,1,heat
9953216,ac0e7c,美濃青柳,美濃青柳,みのやなぎ,35.343591,136.603797,21,503-0961,大垣市青柳町４２５-１,0,NULL,NULL,1,heat
9953217,f275a1,西大垣,西大垣,にしおおがき,35.360298,136.603363,21,503-0973,大垣市木戸町９１０,0,NULL,NULL,1,cool
9953219,9309f3,室,室,むろ,35.367272,136.606209,21,503-0973,大垣市木戸町１３４-３,0,NULL,NULL,1,cool
9953220,33f392,北大垣,北大垣,きたおおがき,35.375349,136.601979,21,503-0023,大垣市笠木町７６-３,0,NULL,NULL,1,cool
9953221,2a0741,東赤坂,東赤坂,ひがしあかさか,35.39414,136.600971,21,503-2326,安八郡神戸町大字中沢字村西１２４-６,0,NULL,NULL,1,cool
9953222,3598b1,広神戸,広神戸,ひろごうど,35.419651,136.602096,21,503-2305,安八郡神戸町大字神戸字西浦１２２,0,NULL,NULL,1,cool
9953223,1883a1,北神戸,北神戸,きたごうど,35.430013,136.59441,21,503-2306,安八郡神戸町大字北一色字別当野５７５-２,0,NULL,NULL,1,cool
9953224,a79c2a,池野,池野,いけの,35.436512,136.578712,21,503-2424,揖斐郡池田町池野２５９-４,0,NULL,NULL,1,cool
9953225,6946a6,北池野,北池野,きたいけの,35.44335,136.573673,21,503-2417,揖斐郡池田町本郷１５１５,0,NULL,NULL,1,cool
9953226,53fb6e,美濃本郷,美濃本郷,みのほんごう,35.449874,136.571826,21,503-2417,揖斐郡池田町本郷５５０,0,NULL,NULL,1,cool
9953227,6c6f9b,揖斐,揖斐,いび,35.470314,136.572536,21,501-0622,揖斐郡揖斐川町脛永字山王元４３４,0,NULL,NULL,1,cool
3100506,50e8f6,長瀬,長瀬,ながせ,34.64988,135.577612,27,577-0807,東大阪市菱屋西１-２４-２６,0,NULL,NULL,1,heat
3100507,327ac7,弥刀,弥刀,みと,34.641337,135.583412,27,577-0816,東大阪市友井３-１-２２,0,NULL,NULL,1,heat
3100508,4e0b0c,久宝寺口,久宝寺口,きゅうほうじぐち,34.634593,135.590548,27,581-0816,八尾市佐堂町３-１１-７,0,NULL,NULL,1,heat
3100509,016868,近鉄八尾,近鉄八尾,きんてつやお,34.62978,135.603591,27,581-0802,八尾市北本町２-１５３-２,0,NULL,NULL,1,heat
3100510,78e81b,河内山本,河内山本,かわちやまもと,34.627892,135.619317,27,581-0867,八尾市山本町１-１-１７,0,NULL,NULL,1,heat
3100511,dfc002,高安,高安,たかやす,34.619376,135.624403,27,581-0021,八尾市山本高安町１-１-４６,0,NULL,NULL,1,eco
3100512,f33ef5,恩智,恩智,おんぢ,34.609747,135.626308,27,581-0883,八尾市恩智中町１-１０３,0,NULL,NULL,1,eco
3100513,49b6f2,法善寺,法善寺,ほうぜんじ,34.595176,135.626331,27,582-0005,柏原市法善寺町４-１-２２,0,NULL,NULL,1,eco
3100514,e94ff1,堅下,堅下,かたしも,34.588246,135.627331,27,582-0018,柏原市大県２-５-１,0,NULL,NULL,1,eco
3100515,98f0a7,安堂,安堂,あんどう,34.580213,135.629064,27,582-0016,柏原市安堂町２-１,0,NULL,NULL,1,cool
3100516,d7cf63,河内国分,河内国分,かわちこくぶ,34.566754,135.635684,27,582-0021,柏原市国分本町１-２-４,0,NULL,NULL,1,cool
3100517,9f94c5,大阪教育大前,大阪教育大前,おおさかきょういくだいまえ,34.555366,135.645139,27,582-0026,柏原市旭ケ丘４-４５５５-１,0,NULL,NULL,1,cool
3100518,d12110,関屋(奈良),関屋,せきや,34.553688,135.667778,29,639-0255,香芝市関屋１５７８-３,0,NULL,NULL,1,eco
3100519,c7c0e7,二上,二上,にじょう,34.546511,135.68811,29,639-0252,香芝市穴虫２０２３,0,NULL,NULL,1,eco
3100520,7d5cde,近鉄下田,近鉄下田,きんてつしもだ,34.541478,135.704033,29,639-0231,香芝市下田西１-７-１４,0,NULL,NULL,1,eco
3100521,a7fa8b,五位堂,五位堂,ごいどう,34.534763,135.717937,29,639-0225,香芝市瓦口２６８,0,NULL,NULL,1,eco
3100522,96261b,築山,築山,つきやま,34.526125,135.733036,29,635-0071,大和高田市築山４６７-３,0,NULL,NULL,1,eco
3100523,f5ac56,大和高田,大和高田,やまとたかだ,34.519757,135.742264,29,635-0097,大和高田市北本町１４-４,0,NULL,NULL,1,eco
3100524,c4aecb,松塚,松塚,まつづか,34.520601,135.761507,29,635-0001,大和高田市松塚２４-２,0,NULL,NULL,1,eco
3100525,4bf4d5,真菅,真菅,ますが,34.519585,135.772806,29,634-0831,橿原市曽我町１０７０,0,NULL,NULL,1,eco
3100527,847807,耳成,耳成,みみなし,34.512409,135.815071,29,634-0014,橿原市石原田町２０８-２,0,NULL,NULL,1,heat
3100528,4a58b1,大福,大福,だいふく,34.512851,135.829756,29,633-0067,桜井市大福北方２４１-２,0,NULL,NULL,1,heat
3100530,e07d67,大和朝倉,大和朝倉,やまとあさくら,34.51602,135.868933,29,633-0017,桜井市大字慈恩寺１０２９,0,NULL,NULL,1,heat
3100531,0e57fa,長谷寺,長谷寺,はせでら,34.526889,135.906453,29,633-0112,桜井市大字初瀬２４９９,0,NULL,NULL,1,heat
3100532,6910cc,榛原,榛原,はいばら,34.529887,135.954747,29,633-0253,宇陀市榛原区萩原２４２６,0,NULL,NULL,1,cool
3100533,869609,室生口大野,室生口大野,むろうぐちおおの,34.566109,136.015252,29,633-0315,宇陀市室生区大野１７５６,0,NULL,NULL,1,cool
3100534,5dfdf1,三本松(奈良),三本松,さんぼんまつ,34.578571,136.035851,29,633-0317,宇陀市室生区三本松２９３７,0,NULL,NULL,1,cool
3100535,3f925b,赤目口,赤目口,あかめぐち,34.599467,136.073897,24,518-0465,名張市赤目町丈六２５７-１,0,NULL,NULL,1,heat
3100536,d337e1,名張,名張,なばり,34.621612,136.095753,24,518-0713,名張市平尾２９６１,0,NULL,NULL,1,heat
