station_code,line_code,index,numbering
1162923,11629,23,G68
1162923,11630,1,NULL
1163002,11630,2,NULL
1163003,11630,3,NULL
1163004,11630,4,NULL
1163005,11630,5,NULL
1163006,11630,6,NULL
1163007,11630,7,NULL
1163008,11630,8,NULL
1163009,11630,9,NULL
1161514,11630,10,NULL
100305,11631,1,NULL
1163102,11631,2,NULL
1163103,11631,3,NULL
1163104,11631,4,NULL
1163105,11631,5,NULL
1163106,11631,6,NULL
1163107,11631,7,NULL
1163108,11631,8,NULL
1163109,11631,9,NULL
1163110,11631,10,NULL
1163111,11631,11,NULL
1163112,11631,12,NULL
1163113,11631,13,NULL
1163114,11631,14,NULL
1163115,11631,15,NULL
1163116,11631,16,NULL
1163117,11631,17,NULL
1163118,11631,18,NULL
1160915,11631,19,NULL
1160916,11631,20,NULL
1160919,11631,21,NULL
100306,11631,22,NULL
1160816,11632,1,NULL
1163202,11632,2,NULL
1163203,11632,3,NULL
1163204,11632,4,NULL
1163205,11632,5,NULL
1163206,11632,6,NULL
1163207,11632,7,NULL
1163208,11632,8,NULL
1163209,11632,9,NULL
1163210,11632,10,NULL
1163211,11632,11,NULL
1163212,11632,12,NULL
1163213,11632,13,NULL
1163214,11632,14,NULL
1163215,11632,15,NULL
1163216,11632,16,NULL
1163217,11632,17,NULL
1163218,11632,18,NULL
1163219,11632,19,NULL
1163220,11632,20,NULL
1163004,11632,21,NULL
100304,11633,1,NULL
1163302,11633,2,NULL
1163303,11633,3,NULL
1163304,11633,4,NULL
1163305,11633,5,NULL
1163306,11633,6,NULL
1163307,11633,7,NULL
1163308,11633,8,NULL
1163309,11633,9,NULL
1163310,11633,10,NULL
1163311,11633,11,NULL
1163312,11633,12,NULL
1163312,11634,1,NULL
1163402,11634,2,NULL
1163403,11634,3,NULL
1163404,11634,4,NULL
1163405,11634,5,NULL
1163406,11634,6,NULL
1163407,11634,7,NULL
1163408,11634,8,NULL
1163409,11634,9,NULL
1163410,11634,10,NULL
1163411,11634,11,NULL
1163412,11634,12,NULL
1163413,11634,13,NULL
1163414,11634,14,NULL
1163415,11634,15,NULL
1163416,11634,16,NULL
1163417,11634,17,NULL
1163418,11634,18,NULL
1163419,11634,19,NULL
1163420,11634,20,NULL
1163421,11634,21,NULL
1163422,11634,22,NULL
1163423,11634,23,NULL
1163424,11634,24,NULL
1163425,11634,25,NULL
100304,11635,1,NULL
1163502,11635,2,NULL
1163503,11635,3,NULL
1163504,11635,4,NULL
1163505,11635,5,NULL
1163506,11635,6,NULL
1163507,11635,7,NULL
1163508,11635,8,NULL
1163509,11635,9,NULL
1163510,11635,10,NULL
1163511,11635,11,NULL
1163512,11635,12,NULL
1163513,11635,13,NULL
1163514,11635,14,NULL
1163515,11635,15,NULL
1163516,11635,16,NULL
1163517,11635,17,NULL
1161519,11635,18,NULL
1160708,11636,1,NULL
1163602,11636,2,NULL
1163603,11636,3,NULL
1163604,11636,4,NULL
1163605,11636,5,NULL
1163606,11636,6,NULL
1163607,11636,7,NULL
1163608,11636,8,NULL
1163609,11636,9,NULL
1163610,11636,10,NULL
1163611,11636,11,NULL
1163612,11636,12,NULL
1163613,11636,13,NULL
1163614,11636,14,NULL
1163615,11636,15,NULL
1163616,11636,16,NULL
1163617,11636,17,NULL
1163618,11636,18,NULL
1163619,11636,19,NULL
1163620,11636,20,NULL
1163621,11636,21,NULL
1163622,11636,22,NULL
1163623,11636,23,NULL
1163624,11636,24,NULL
1163625,11636,25,NULL
1163626,11636,26,NULL
1163627,11636,27,NULL
1163628,11636,28,NULL
1163629,11636,29,NULL
1163630,11636,30,NULL
1163631,11636,31,NULL
1163632,11636,32,NULL
1163633,11636,33,NULL
1163634,11636,34,NULL
1163635,11636,35,NULL
1162635,11636,36,NULL
1160704,11637,1,NULL
1163702,11637,2,NULL
1163703,11637,3,NULL
1163704,11637,4,NULL
1163705,11637,5,NULL
1163706,11637,6,NULL
1163707,11637,7,NULL
1163708,11637,8,NULL
1163709,11637,9,NULL
1163710,11637,10,NULL
1163711,11637,11,NULL
1163712,11637,12,NULL
1163713,11637,13,NULL
1163606,11637,14,NULL
1151041,11639,1,NULL
1163902,11639,2,NULL
1163903,11639,3,NULL
1163904,11639,4,NULL
1163905,11639,5,NULL
1163906,11639,6,NULL
1163907,11639,7,NULL
1163908,11639,8,NULL
1163909,11639,9,NULL
1163910,11639,10,NULL
1163911,11639,11,NULL
1163912,11639,12,NULL
1163913,11639,13,NULL
1163914,11639,14,NULL
1163915,11639,15,NULL
1163916,11639,16,NULL
1163917,11639,17,NULL
1163918,11639,18,NULL
1163919,11639,19,NULL
1163920,11639,20,NULL
1163921,11639,21,NULL
1163922,11639,22,NULL
1163923,11639,23,NULL
1163924,11639,24,NULL
1163925,11639,25,NULL
1163926,11639,26,NULL
1163927,11639,27,NULL
1163928,11639,28,NULL
1163929,11639,29,NULL
1163930,11639,30,NULL
1163931,11639,31,NULL
1163932,11639,32,NULL
1163933,11639,33,NULL
1163934,11639,34,NULL
1163935,11639,35,NULL
1163936,11639,36,NULL
1163937,11639,37,NULL
1163938,11639,38,NULL
1163939,11639,39,NULL
1163940,11639,40,NULL
1163941,11639,41,NULL
1163942,11639,42,NULL
1163943,11639,43,NULL
1163944,11639,44,NULL
1163945,11639,45,NULL
1163946,11639,46,NULL
1163947,11639,47,NULL
1163948,11639,48,NULL
1163949,11639,49,NULL
1163950,11639,50,NULL
1163951,11639,51,NULL
1163952,11639,52,NULL
1163953,11639,53,NULL
1162635,11639,54,NULL
1162635,11640,1,NULL
1164002,11640,2,NULL
1164003,11640,3,NULL
100217,11641,1,F02
1164110,11641,2,F03
1164111,11641,3,F04
1164112,11641,4,F05
1164113,11641,5,F06
1161723,11641,6,F07
1161722,11641,7,F08
1164102,11641,8,F09
1164103,11641,9,F10
1164104,11641,10,F11
1164105,11641,11,F12
1164108,11641,12,F13
1164106,11641,13,F14
1160715,11641,14,F15
1161642,11701,1,NULL
1170102,11701,2,NULL
1170103,11701,3,NULL
1170104,11701,4,NULL
1170105,11701,5,NULL
1170106,11701,6,NULL
1170107,11701,7,NULL
1170108,11701,8,NULL
1170109,11701,9,NULL
1170110,11701,10,NULL
1170111,11701,11,NULL
1170112,11701,12,NULL
1170113,11701,13,NULL
1170114,11701,14,NULL
1170115,11701,15,NULL
1170116,11701,16,NULL
1170117,11701,17,NULL
1170118,11701,18,NULL
1170119,11701,19,NULL
1170120,11701,20,NULL
1170121,11701,21,NULL
1170122,11701,22,NULL
1170123,11701,23,NULL
1170124,11701,24,NULL
1170125,11701,25,NULL
1170126,11701,26,NULL
1170127,11701,27,NULL
1170128,11701,28,NULL
1170129,11701,29,NULL
1170130,11701,30,NULL
1170131,11701,31,NULL
1170132,11701,32,NULL
1170133,11701,33,NULL
1170134,11701,34,NULL
1170135,11701,35,NULL
1170136,11701,36,NULL
1170137,11701,37,NULL
1170138,11701,38,NULL
1170139,11701,39,NULL
1170140,11701,40,NULL
1170141,11701,41,NULL
1170142,11701,42,NULL
1170143,11701,43,NULL
1170144,11701,44,NULL
1170145,11701,45,NULL
1170145,11702,1,NULL
1170202,11702,2,NULL
1170203,11702,3,NULL
1170204,11702,4,NULL
1170205,11702,5,NULL
1170206,11702,6,NULL
1170207,11702,7,NULL
1170208,11702,8,NULL
1170209,11702,9,NULL
1170210,11702,10,NULL
1170211,11702,11,NULL
1170212,11702,12,NULL
1170213,11702,13,NULL
1170214,11702,14,NULL
1170215,11702,15,NULL
1170216,11702,16,NULL
1170217,11702,17,NULL
1172213,11702,18,NULL
1170218,11702,19,NULL
1170219,11702,20,NULL
1170220,11702,21,NULL
1170221,11702,22,NULL
1170222,11702,23,NULL
1170223,11702,24,NULL
1170224,11702,25,NULL
1170225,11702,26,NULL
1170226,11702,27,NULL
1170227,11702,28,NULL
1170228,11702,29,NULL
1170229,11702,30,NULL
1170230,11702,31,NULL
1170231,11702,32,NULL
1170232,11702,33,NULL
1170233,11702,34,NULL
1170234,11702,35,NULL
1170235,11702,36,NULL
1170240,11702,37,NULL
1170236,11702,38,NULL
1161235,11702,39,NULL
1161236,11702,40,NULL
100306,11703,1,NULL
1161002,11703,2,NULL
1161003,11703,3,NULL
1161004,11703,4,NULL
1161005,11703,5,NULL
1170306,11703,6,NULL
1170307,11703,7,NULL
1170308,11703,8,NULL
1170309,11703,9,NULL
1170310,11703,10,NULL
1170311,11703,11,NULL
1170312,11703,12,NULL
1170313,11703,13,NULL
1170314,11703,14,NULL
1170315,11703,15,NULL
1170316,11703,16,NULL
1170317,11703,17,NULL
1163425,11703,18,NULL
1170319,11703,19,NULL
1170320,11703,20,NULL
1170321,11703,21,NULL
1170322,11703,22,NULL
1170323,11703,23,NULL
1170324,11703,24,NULL
1170325,11703,25,NULL
1170326,11703,26,NULL
1170327,11703,27,NULL
1170328,11703,28,NULL
1170329,11703,29,NULL
1170330,11703,30,NULL
1161640,11703,31,NULL
1161641,11703,32,NULL
1161642,11703,33,NULL
1161619,11704,1,NULL
1170402,11704,2,NULL
1170403,11704,3,NULL
1170404,11704,4,NULL
1170405,11704,5,NULL
1170406,11704,6,NULL
1170407,11704,7,NULL
1170408,11704,8,NULL
1170409,11704,9,NULL
1170410,11704,10,NULL
1170411,11704,11,NULL
1170412,11704,12,NULL
1170413,11704,13,NULL
1170414,11704,14,NULL
1170415,11704,15,NULL
1170416,11704,16,NULL
1170417,11704,17,NULL
1170418,11704,18,NULL
1163410,11704,19,NULL
1163411,11704,20,NULL
1161642,11705,1,NULL
1170502,11705,2,NULL
1170503,11705,3,NULL
1170504,11705,4,NULL
1170505,11705,5,NULL
1170506,11705,6,NULL
1170507,11705,7,NULL
1170508,11705,8,NULL
1170509,11705,9,NULL
1170510,11705,10,NULL
1170511,11705,11,NULL
1170512,11705,12,NULL
1170513,11705,13,NULL
1170514,11705,14,NULL
1170515,11705,15,NULL
1170516,11705,16,NULL
1170110,11706,1,NULL
1170602,11706,2,NULL
1170603,11706,3,NULL
1170604,11706,4,NULL
1170605,11706,5,NULL
1170606,11706,6,NULL
1170607,11706,7,NULL
1170608,11706,8,NULL
1170609,11706,9,NULL
1170610,11706,10,NULL
1170611,11706,11,NULL
1170612,11706,12,NULL
1170613,11706,13,NULL
1170614,11706,14,NULL
1170615,11706,15,NULL
1170616,11706,16,NULL
1170617,11706,17,NULL
1170618,11706,18,NULL
1170131,11707,1,NULL
1170702,11707,2,NULL
1170703,11707,3,NULL
1170704,11707,4,NULL
1170705,11707,5,NULL
1170706,11707,6,NULL
1170707,11707,7,NULL
1170708,11707,8,NULL
1170709,11707,9,NULL
1170710,11707,10,NULL
1170711,11707,11,NULL
1170712,11707,12,NULL
1170713,11707,13,NULL
1170714,11707,14,NULL
1170715,11707,15,NULL
1170716,11707,16,NULL
1170717,11707,17,NULL
1170718,11707,18,NULL
1170719,11707,19,NULL
1170720,11707,20,NULL
1170721,11707,21,NULL
1170722,11707,22,NULL
1170723,11707,23,NULL
1170724,11707,24,NULL
1170725,11707,25,NULL
1170726,11707,26,NULL
1170727,11707,27,NULL
1170728,11707,28,NULL
1170729,11707,29,NULL
1170730,11707,30,NULL
1170731,11707,31,NULL
1170732,11707,32,NULL
1170733,11707,33,NULL
1170734,11707,34,NULL
1170735,11707,35,NULL
100315,11708,1,NULL
1170802,11708,2,NULL
1170803,11708,3,NULL
1170804,11708,4,NULL
1170805,11708,5,NULL
1170806,11708,6,NULL
1170807,11708,7,NULL
1170808,11708,8,NULL
1170809,11708,9,NULL
1170810,11708,10,NULL
1170811,11708,11,NULL
1170812,11708,12,NULL
1170813,11708,13,NULL
1170814,11708,14,NULL
1170815,11708,15,NULL
1170816,11708,16,NULL
1170817,11708,17,NULL
1170818,11708,18,NULL
1170819,11708,19,NULL
1170820,11708,20,NULL
1170821,11708,21,NULL
1170822,11708,22,NULL
1170823,11708,23,NULL
1170824,11708,24,NULL
1170825,11708,25,NULL
1170826,11708,26,NULL
1170827,11708,27,NULL
1170145,11708,28,NULL
100306,11709,1,NULL
1170902,11709,2,NULL
1170903,11709,3,NULL
1170904,11709,4,NULL
1170905,11709,5,NULL
1170906,11709,6,NULL
1170907,11709,7,NULL
1170908,11709,8,NULL
1170909,11709,9,NULL
1170910,11709,10,NULL
1170911,11709,11,NULL
1170912,11709,12,NULL
1170913,11709,13,NULL
1170914,11709,14,NULL
1170915,11709,15,NULL
1170908,11710,1,NULL
1171002,11710,2,NULL
1171003,11710,3,NULL
1171004,11710,4,NULL
1171005,11710,5,NULL
1171006,11710,6,NULL
100306,11713,1,NULL
1171302,11713,2,NULL
1171303,11713,3,NULL
1171304,11713,4,NULL
1171305,11713,5,NULL
1171306,11713,6,NULL
1171307,11713,7,NULL
1171308,11713,8,NULL
1171309,11713,9,NULL
1170307,11713,10,NULL
100312,11714,1,NULL
1171445,11714,2,NULL
1171444,11714,3,NULL
1171443,11714,4,NULL
1171442,11714,5,NULL
1171441,11714,6,NULL
1171440,11714,7,NULL
1171439,11714,8,NULL
1171438,11714,9,NULL
1171437,11714,10,NULL
1171436,11714,11,NULL
1171435,11714,12,NULL
1171434,11714,13,NULL
1171433,11714,14,NULL
1171432,11714,15,NULL
1171431,11714,16,NULL
1171430,11714,17,NULL
1171429,11714,18,NULL
1171428,11714,19,NULL
1171427,11714,20,NULL
1170735,11714,21,NULL
1171425,11714,22,NULL
1171424,11714,23,NULL
1171423,11714,24,NULL
1171422,11714,25,NULL
1171421,11714,26,NULL
1171420,11714,27,NULL
1171419,11714,28,NULL
1171418,11714,29,NULL
1171417,11714,30,NULL
1171416,11714,31,NULL
1171415,11714,32,NULL
1171414,11714,33,NULL
1170618,11714,34,NULL
1171412,11714,35,NULL
1171411,11714,36,NULL
1171410,11714,37,NULL
1171409,11714,38,NULL
1171408,11714,39,NULL
1171407,11714,40,NULL
1171406,11714,41,NULL
1171405,11714,42,NULL
1171404,11714,43,NULL
1170319,11714,44,NULL
1171402,11714,45,NULL
1163425,11714,46,NULL
1163411,11715,1,NULL
1171502,11715,2,NULL
1171503,11715,3,NULL
1171504,11715,4,NULL
1171505,11715,5,NULL
1171506,11715,6,NULL
1171507,11715,7,NULL
1171508,11715,8,NULL
1171509,11715,9,NULL
1171510,11715,10,NULL
1171511,11715,11,NULL
1171512,11715,12,NULL
1171513,11715,13,NULL
1171514,11715,14,NULL
1171515,11715,15,NULL
1171516,11715,16,NULL
100306,11715,17,NULL
1161019,11716,1,NULL
100310,11716,2,NULL
1171603,11716,3,NULL
1171604,11716,4,NULL
1171605,11716,5,NULL
1171606,11716,6,NULL
1171607,11716,7,NULL
1171608,11716,8,NULL
1171609,11716,9,NULL
1171610,11716,10,NULL
1171611,11716,11,NULL
1171612,11716,12,NULL
1171613,11716,13,NULL
1171614,11716,14,NULL
1171615,11716,15,NULL
1171616,11716,16,NULL
1171617,11716,17,NULL
1171618,11716,18,NULL
1171619,11716,19,NULL
1171620,11716,20,NULL
1171621,11716,21,NULL
1171622,11716,22,NULL
1171623,11716,23,NULL
1171624,11716,24,NULL
1171625,11716,25,NULL
1171626,11716,26,NULL
1171627,11716,27,NULL
1171628,11716,28,NULL
1161112,11716,29,NULL
1161113,11716,30,NULL
1161114,11716,31,NULL
100312,11716,32,NULL
100312,11717,1,NULL
1161130,11717,2,NULL
1161116,11717,3,NULL
1171703,11717,4,NULL
1171704,11717,5,NULL
1171705,11717,6,NULL
1171706,11717,7,NULL
1171707,11717,8,NULL
1171708,11717,9,NULL
1171709,11717,10,NULL
1171710,11717,11,NULL
1171711,11717,12,NULL
1171712,11717,13,NULL
1171713,11717,14,NULL
1171714,11717,15,NULL
1171715,11717,16,NULL
100308,11720,1,NULL
1172002,11720,2,NULL
1172003,11720,3,NULL
1172004,11720,4,NULL
1172005,11720,5,NULL
1172006,11720,6,NULL
1172007,11720,7,NULL
1172008,11720,8,NULL
1172009,11720,9,NULL
1172010,11720,10,NULL
1172011,11720,11,NULL
1172012,11720,12,NULL
1172013,11720,13,NULL
1172014,11720,14,NULL
1172015,11720,15,NULL
1172016,11720,16,NULL
1172017,11720,17,NULL
1172018,11720,18,NULL
1172019,11720,19,NULL
1172020,11720,20,NULL
1172021,11720,21,NULL
1172022,11720,22,NULL
1172023,11720,23,NULL
1172024,11720,24,NULL
1172025,11720,25,NULL
1172026,11720,26,NULL
1171423,11720,27,NULL
1171424,11720,28,NULL
1171425,11720,29,NULL
1170735,11720,30,NULL
100315,11721,1,NULL
1172102,11721,2,NULL
1172103,11721,3,NULL
1172104,11721,4,NULL
1172105,11721,5,NULL
1172106,11721,6,NULL
1172107,11721,7,NULL
1172108,11721,8,NULL
1172109,11721,9,NULL
1172110,11721,10,NULL
1172111,11721,11,NULL
1172112,11721,12,NULL
1172113,11721,13,NULL
1172114,11721,14,NULL
1172115,11721,15,NULL
1172116,11721,16,NULL
1172117,11721,17,NULL
1161228,11721,18,NULL
100316,11722,1,NULL
1172202,11722,2,NULL
1172203,11722,3,NULL
1172204,11722,4,NULL
1172205,11722,5,NULL
1172206,11722,6,NULL
1172207,11722,7,NULL
1172208,11722,8,NULL
1172209,11722,9,NULL
1172210,11722,10,NULL
1172211,11722,11,NULL
1170217,11722,12,NULL
1172115,11723,1,NULL
1172116,11723,2,NULL
1172303,11723,3,NULL
1172304,11723,4,NULL
1172305,11723,5,NULL
1172306,11723,6,NULL
1172307,11723,7,NULL
1172308,11723,8,NULL
1172309,11723,9,NULL
1161229,11723,10,NULL
1172311,11723,11,NULL
1172312,11723,12,NULL
1161128,11724,1,NULL
1172402,11724,2,NULL
1172403,11724,3,NULL
1172404,11724,4,NULL
1172405,11724,5,NULL
1172406,11724,6,NULL
1172407,11724,7,NULL
1172408,11724,8,NULL
1172409,11724,9,NULL
1172410,11724,10,NULL
1172411,11724,11,NULL
1172412,11724,12,NULL
1172413,11724,13,NULL
1172414,11724,14,NULL
1161215,11724,15,NULL
100314,11724,16,NULL
1180101,11801,1,D12
1180102,11801,2,D13
1180103,11801,3,D14
1180104,11801,4,D15
1180105,11801,5,D16
1180106,11801,6,D17
1180107,11801,7,D18
1180108,11801,8,D19
1180109,11801,9,D20
1180110,11801,10,D21
1180111,11801,11,D22
1180112,11801,12,D23
1180113,11801,13,D24
1180114,11801,14,D25
1180115,11801,15,D26
1180116,11801,16,D27
1180117,11801,17,D28
1180118,11801,18,D29
1180119,11801,19,D30
1180120,11801,20,D31
1180121,11801,21,D32
1180122,11801,22,D33
1180123,11801,23,D34
1180124,11801,24,D35
1180125,11801,25,D36
1180126,11801,26,D37
1180127,11801,27,D38
1180128,11801,28,D39
1180129,11801,29,D40
1180130,11801,30,D41
1180131,11801,31,D42
1180132,11801,32,D43
1180133,11801,33,D44
1180134,11801,34,D45/K00
1180135,11801,35,K01
1180136,11801,36,K02
1180137,11801,37,K03
1180138,11801,38,K04
1180139,11801,39,K05
1180140,11801,40,K06
1180141,11801,41,K07
1180142,11801,42,K08
1180161,11801,43,K08-1
1180143,11801,44,K09
1180144,11801,45,K10
1180145,11801,46,K11
1180146,11801,47,K12
1180147,11801,48,K13
1180148,11801,49,K14
1180149,11801,50,K15
1180150,11801,51,K16
1180151,11801,52,K17
1180152,11801,53,K18
1180153,11801,54,K19
1180154,11801,55,K20
1180155,11801,56,K21
1180156,11801,57,K22
1180157,11801,58,K23
1180158,11801,59,K24
1180159,11801,60,K25
1180160,11801,61,K26
1180201,11802,1,T28
1180202,11802,2,T27
1180203,11802,3,T26
1180204,11802,4,T25
1180205,11802,5,T24
1180206,11802,6,T23
1180207,11802,7,T22
1180208,11802,8,T21
1180209,11802,9,T20
1180210,11802,10,T19
1180211,11802,11,T18
1180212,11802,12,T17
1180213,11802,13,T16
1180214,11802,14,T15
1180215,11802,15,T14
1180216,11802,16,T13
1180217,11802,17,T12
1180218,11802,18,T11
1180219,11802,19,T10
1180220,11802,20,T09
1180221,11802,21,T08
1180222,11802,22,T07
1180223,11802,23,T06
1180224,11802,24,T05
1180225,11802,25,T04
1180226,11802,26,T03
1180227,11802,27,T02
1180228,11802,28,T01
1180229,11802,29,T00
1180229,11803,1,T00
1180228,11803,2,B01
1180303,11803,3,B02
1180304,11803,4,B03
1180305,11803,5,B04
1180306,11803,6,B05
1180307,11803,7,B06
1180308,11803,8,B07
1180309,11803,9,B08
1180310,11803,10,B09
1180311,11803,11,B10
1180312,11803,12,B11
1180313,11803,13,B12
1180314,11803,14,B13
1180315,11803,15,B14
1180316,11803,16,B15
1180317,11803,17,B16
1180318,11803,18,B17
1180319,11803,19,B18
1180320,11803,20,B19
1180321,11803,21,B20
1180322,11803,22,B21
1180323,11803,23,B22
1180324,11803,24,B23
1180110,11803,25,B24
1180111,11803,26,B25
1180229,11804,1,M00
1180402,11804,2,M01
1180403,11804,3,M02
1180404,11804,4,M03
1180405,11804,5,M04
1180406,11804,6,M05
1180407,11804,7,M06
1180408,11804,8,M07
1180409,11804,9,M08
1180410,11804,10,M09
1180411,11804,11,M10
1180412,11804,12,M11
1180413,11804,13,M12
1180414,11804,14,M13
1180415,11804,15,M14
1180416,11804,16,M15
1180417,11804,17,M16
1180418,11804,18,M17
1180419,11804,19,M18
1180420,11804,20,NULL
1180421,11804,21,M19
1180422,11804,22,M20
1180423,11804,23,M21
1180424,11804,24,M22
1180425,11804,25,M23
1180426,11804,26,M24
1180427,11804,27,M25
1180428,11804,28,M26
1180429,11804,29,M27
1180430,11804,30,M28
1180225,11805,1,N04
1180506,11805,2,N05
1180505,11805,3,N06
1180504,11805,4,N07
1180503,11805,5,N08
1180502,11805,6,N09
1180501,11805,7,N10
1180201,11806,1,Y00
1180602,11806,2,Y01
1180603,11806,3,Y02
1180604,11806,4,Y03
1180605,11806,5,Y04
1180606,11806,6,Y05
1180607,11806,7,Y06
1180608,11806,8,Y07
1180609,11806,9,Y08
1171006,11806,10,Y09
1180611,11806,11,Y10
1180612,11806,12,Y11
1180101,11806,13,Y12
1180614,11806,14,Y13
1180615,11806,15,NULL
1180616,11806,16,Y14
1180617,11806,17,Y15
1180618,11806,18,Y16
1180619,11806,19,Y17
1180620,11806,20,Y18
1180621,11806,21,Y19
1180622,11806,22,Y20
1180623,11806,23,Y21
1180624,11806,24,Y22
1180625,11806,25,Y23
1180626,11806,26,Y24
1180627,11806,27,Y25
1180628,11806,28,Y26
1180629,11806,29,Y27
1180630,11806,30,Y28
1180631,11806,31,Y29
1180632,11806,32,Y30
1180633,11806,33,Y31
1180634,11806,34,Y32
1180635,11806,35,Y33
1180636,11806,36,Y34
1180637,11806,37,Y35
1180638,11806,38,Y36
1180639,11806,39,Y37
1180640,11806,40,Y38
1180641,11806,41,Y39
1180642,11806,42,Y40
1180643,11806,43,Y41
1180644,11806,44,Y42
1180645,11806,45,Y43
1180646,11806,46,Y44
1180647,11806,47,Y45
1180648,11806,48,Y46
1180649,11806,49,Y47
1180650,11806,50,Y48
1180651,11806,51,Y49
1180652,11806,52,Y50
1180653,11806,53,Y51
1180654,11806,54,Y52
1180655,11806,55,Y53
1180656,11806,56,Y54
1180657,11806,57,Y55
1180657,11807,1,U00
1180702,11807,2,U01
1180703,11807,3,U02
1180741,11807,4,U02-1
1180704,11807,5,U03
1180705,11807,6,U04
1180706,11807,7,U05
1180707,11807,8,U06/S06
1180708,11807,9,U07
1180709,11807,10,U08
1180710,11807,11,U09
1180711,11807,12,U10
1180712,11807,13,U11
1180713,11807,14,U12
1180714,11807,15,U13
1180715,11807,16,S07
1180716,11807,17,S08
1180717,11807,18,S09
1180718,11807,19,S10
1180719,11807,20,S11
1180720,11807,21,S12
1180721,11807,22,S13
1180722,11807,23,S14
1180723,11807,24,S15
1180724,11807,25,S16
1180725,11807,26,S17
1180726,11807,27,S18/U14
1180727,11807,28,U15
1180728,11807,29,U16
1180729,11807,30,U17
1180730,11807,31,U18
1180731,11807,32,U19
1180732,11807,33,U20
1180733,11807,34,U21
1180734,11807,35,U22
1180735,11807,36,U23
1180736,11807,37,U24
1180737,11807,38,U25
1180738,11807,39,U26
1180739,11807,40,U27
1180740,11807,41,U28
1180160,11808,1,K26
1180802,11808,2,G27
1180803,11808,3,G28
1180804,11808,4,G29
1180805,11808,5,G30
1180806,11808,6,G31
1180807,11808,7,G32
1180808,11808,8,G33
1180809,11808,9,G34
1180810,11808,10,G35
1180811,11808,11,G36
1180812,11808,12,G37
1180813,11808,13,G38
1180814,11808,14,G39
1180815,11808,15,G40
1180816,11808,16,G41
1180817,11808,17,G42
1180818,11808,18,G43
1180819,11808,19,G44
1180820,11808,20,G45
1180739,11808,21,G46
1180740,11808,22,G47
100319,11901,1,NULL
1190102,11901,2,NULL
1161236,11902,1,NULL
1190202,11902,2,NULL
1190203,11902,3,NULL
1161237,11902,4,NULL
100318,11902,5,NULL
1190206,11902,6,NULL
1190207,11902,7,NULL
1190208,11902,8,NULL
1190209,11902,9,NULL
1190210,11902,10,NULL
1190211,11902,11,NULL
1190212,11902,12,NULL
1190213,11902,13,NULL
1190214,11902,14,NULL
1190215,11902,15,NULL
1190216,11902,16,NULL
1190217,11902,17,NULL
1190218,11902,18,NULL
1190219,11902,19,NULL
1190220,11902,20,NULL
1190221,11902,21,NULL
1190222,11902,22,NULL
1190223,11902,23,NULL
1190224,11902,24,NULL
1190232,11902,25,NULL
1190233,11902,26,NULL
1190225,11902,27,NULL
1190226,11902,28,NULL
1190227,11902,29,NULL
1190228,11902,30,NULL
1190229,11902,31,NULL
1190230,11902,32,NULL
100319,11902,33,NULL
100319,11903,1,NULL
1190302,11903,2,NULL
1190303,11903,3,NULL
1190304,11903,4,NULL
1190305,11903,5,NULL
1190306,11903,6,NULL
1190307,11903,7,NULL
